user_id,account_id,intervention_id,login_days_30d,login_days_l7,core_actions_30d,collab_actions_30d,time_spent_30d,feature_diversity_avg_30d,days_observed_30d,days_since_last_active,momentum_ratio,collab_intensity_ratio,log_login_days_30d,log_login_days_l7,log_core_actions_30d,log_time_spent_30d,log_collab_actions_30d,treatment_flag,collab_activated_flag,outcome_observed_flag,role_type_basic,role_type_power_user,plan_tier_growth,plan_tier_starter,account_size_bucket_mid,account_size_bucket_small
user_0011231,acct_00959,intv_0005004,8.0,1,49.0,2,271.0,1.0,8,3,0.1111111111111111,0.2222222222222222,2.1972245773362196,0.6931471805599453,3.912023005428146,5.605802066295998,1.0986122886681098,0,0.0,1,True,False,True,False,True,False
user_0011233,acct_00959,intv_0005005,12.0,2,52.0,7,339.0,1.0,12,1,0.15384615384615385,0.5384615384615384,2.5649493574615367,1.0986122886681098,3.970291913552122,5.8289456176102075,2.0794415416798357,1,0.0,1,True,False,True,False,True,False
user_0011235,acct_00959,intv_0005006,8.0,2,38.0,0,240.0,1.125,8,3,0.2222222222222222,0.0,2.1972245773362196,1.0986122886681098,3.6635616461296463,5.484796933490655,0.0,1,0.0,1,True,False,True,False,True,False
user_0011238,acct_00960,intv_0005007,7.0,3,36.0,1,187.0,1.0,7,2,0.375,0.125,2.0794415416798357,1.3862943611198906,3.6109179126442243,5.236441962829949,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0011244,acct_00960,intv_0005008,8.0,3,48.0,1,260.0,1.0,8,1,0.3333333333333333,0.1111111111111111,2.1972245773362196,1.3862943611198906,3.8918202981106265,5.564520407322694,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0011248,acct_00960,intv_0005009,11.0,2,63.0,2,345.0,1.0,11,3,0.16666666666666666,0.16666666666666666,2.4849066497880004,1.0986122886681098,4.1588830833596715,5.846438775057725,1.0986122886681098,0,1.0,1,True,False,False,True,False,True
user_0011249,acct_00961,intv_0005010,11.0,1,50.0,1,313.0,1.0909090909090908,11,3,0.08333333333333333,0.08333333333333333,2.4849066497880004,0.6931471805599453,3.9318256327243257,5.749392985908253,0.6931471805599453,1,0.0,1,True,False,True,False,True,False
user_0011252,acct_00961,intv_0005011,7.0,4,40.0,5,262.0,1.1428571428571428,7,1,0.5,0.625,2.0794415416798357,1.6094379124341003,3.713572066704308,5.572154032177765,1.791759469228055,0,0.0,1,True,False,True,False,True,False
user_0011254,acct_00961,intv_0005012,13.0,3,74.0,4,426.0,1.1538461538461535,13,1,0.21428571428571427,0.2857142857142857,2.6390573296152584,1.3862943611198906,4.31748811353631,6.056784013228625,1.6094379124341003,0,0.0,1,True,False,True,False,True,False
user_0011255,acct_00961,intv_0005013,11.0,3,64.0,4,412.0,1.0909090909090908,11,1,0.25,0.3333333333333333,2.4849066497880004,1.3862943611198906,4.174387269895637,6.023447592961033,1.6094379124341003,0,0.0,1,True,False,True,False,True,False
user_0011257,acct_00961,intv_0005014,10.0,5,45.0,2,271.0,1.1,10,3,0.45454545454545453,0.18181818181818182,2.3978952727983707,1.791759469228055,3.828641396489095,5.605802066295998,1.0986122886681098,0,0.0,1,True,False,True,False,True,False
user_0011259,acct_00961,intv_0005015,5.0,1,24.0,0,161.0,1.2,5,1,0.16666666666666666,0.0,1.791759469228055,0.6931471805599453,3.2188758248682006,5.087596335232384,0.0,0,1.0,1,True,False,True,False,True,False
user_0011260,acct_00961,intv_0005016,9.0,2,49.0,4,283.0,1.0,9,2,0.2,0.4,2.302585092994046,1.0986122886681098,3.912023005428146,5.648974238161206,1.6094379124341003,0,0.0,1,True,False,True,False,True,False
user_0011262,acct_00962,intv_0005017,11.0,5,53.0,6,311.0,1.0909090909090908,11,1,0.4166666666666667,0.5,2.4849066497880004,1.791759469228055,3.9889840465642745,5.7430031878094825,1.9459101490553132,0,0.0,1,True,False,False,True,False,True
user_0011263,acct_00962,intv_0005018,27.0,6,1505.0,0,6062.0,1.0740740740740742,27,2,0.21428571428571427,0.0,3.332204510175204,1.9459101490553132,7.317212408359839,8.70996000607173,0.0,1,0.0,1,True,False,False,True,False,True
user_0011270,acct_00962,intv_0005019,25.0,6,1456.0,0,5689.0,1.12,25,2,0.23076923076923078,0.0,3.258096538021482,1.9459101490553132,7.284134806195205,8.646465527120377,0.0,0,1.0,1,True,False,False,True,False,True
user_0011272,acct_00962,intv_0005020,10.0,3,51.0,3,291.0,1.2,10,1,0.2727272727272727,0.2727272727272727,2.3978952727983707,1.3862943611198906,3.9512437185814275,5.676753802268282,1.3862943611198906,0,0.0,1,True,False,False,True,False,True
user_0011273,acct_00962,intv_0005021,13.0,4,62.0,4,388.0,1.0,13,3,0.2857142857142857,0.2857142857142857,2.6390573296152584,1.6094379124341003,4.143134726391533,5.963579343618446,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0011275,acct_00962,intv_0005022,29.0,6,1748.0,0,7292.82,1.0,29,1,0.2,0.0,3.4011973816621555,1.9459101490553132,7.466799475018602,8.89478269324674,0.0,0,1.0,1,False,True,False,True,False,True
user_0011279,acct_00963,intv_0005023,11.0,3,50.0,1,254.0,1.181818181818182,11,1,0.25,0.08333333333333333,2.4849066497880004,1.3862943611198906,3.9318256327243257,5.541263545158426,0.6931471805599453,0,0.0,1,True,False,False,True,True,False
user_0011280,acct_00963,intv_0005024,9.0,3,42.0,3,246.0,1.1111111111111112,9,1,0.3,0.3,2.302585092994046,1.3862943611198906,3.7612001156935624,5.5093883366279774,1.3862943611198906,1,0.0,1,True,False,False,True,True,False
user_0011281,acct_00963,intv_0005025,6.0,1,27.0,2,161.0,1.0,6,3,0.14285714285714285,0.2857142857142857,1.9459101490553132,0.6931471805599453,3.332204510175204,5.087596335232384,1.0986122886681098,0,,0,True,False,False,True,True,False
user_0011282,acct_00963,intv_0005026,9.0,3,42.0,0,240.0,1.1111111111111112,9,1,0.3,0.0,2.302585092994046,1.3862943611198906,3.7612001156935624,5.484796933490655,0.0,1,1.0,1,True,False,False,True,True,False
user_0011286,acct_00963,intv_0005027,27.0,6,1689.0,0,6944.0,1.0740740740740742,27,1,0.21428571428571427,0.0,3.332204510175204,1.9459101490553132,7.432483807917119,8.845777255188445,0.0,0,1.0,1,True,False,False,True,True,False
user_0011288,acct_00963,intv_0005028,27.0,5,1612.0,0,6657.0,1.0740740740740742,27,3,0.17857142857142858,0.0,3.332204510175204,1.791759469228055,7.385851078125209,8.80357441813497,0.0,1,0.0,1,True,False,False,True,True,False
user_0011289,acct_00963,intv_0005029,11.0,2,58.0,1,322.0,1.0909090909090908,11,2,0.16666666666666666,0.08333333333333333,2.4849066497880004,1.0986122886681098,4.07753744390572,5.777652323222656,0.6931471805599453,0,0.0,1,True,False,False,True,True,False
user_0011291,acct_00963,intv_0005030,12.0,3,52.0,5,329.0,1.0,12,1,0.23076923076923078,0.38461538461538464,2.5649493574615367,1.3862943611198906,3.970291913552122,5.799092654460526,1.791759469228055,1,0.0,1,True,False,False,True,True,False
user_0011292,acct_00963,intv_0005031,23.0,5,1345.0,0,5673.0,1.0869565217391304,23,3,0.20833333333333334,0.0,3.1780538303479458,1.791759469228055,7.204892510204673,8.643649615368796,0.0,1,1.0,1,True,False,False,True,True,False
user_0011293,acct_00963,intv_0005032,11.0,4,56.0,3,322.0,1.0,11,1,0.3333333333333333,0.25,2.4849066497880004,1.6094379124341003,4.04305126783455,5.777652323222656,1.3862943611198906,0,,0,True,False,False,True,True,False
user_0011295,acct_00963,intv_0005033,12.0,5,58.0,5,364.0,1.1666666666666667,12,1,0.38461538461538464,0.38461538461538464,2.5649493574615367,1.791759469228055,4.07753744390572,5.8998973535824915,1.791759469228055,0,0.0,1,True,False,False,True,True,False
user_0011296,acct_00963,intv_0005034,8.0,3,42.0,2,245.0,1.125,8,1,0.3333333333333333,0.2222222222222222,2.1972245773362196,1.3862943611198906,3.7612001156935624,5.5053315359323625,1.0986122886681098,0,0.0,1,True,False,False,True,True,False
user_0011297,acct_00963,intv_0005035,9.0,2,49.0,1,276.0,1.1111111111111112,9,3,0.2,0.1,2.302585092994046,1.0986122886681098,3.912023005428146,5.6240175061873385,0.6931471805599453,0,0.0,1,True,False,False,True,True,False
user_0011298,acct_00963,intv_0005036,29.0,6,1687.0,0,6857.0,1.1724137931034482,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.431299675155903,8.833171133022866,0.0,1,1.0,1,True,False,False,True,True,False
user_0011299,acct_00963,intv_0005037,8.0,3,36.0,2,211.0,1.0,8,1,0.3333333333333333,0.2222222222222222,2.1972245773362196,1.3862943611198906,3.6109179126442243,5.356586274672012,1.0986122886681098,1,0.0,1,True,False,False,True,True,False
user_0011301,acct_00963,intv_0005038,12.0,3,63.0,8,364.0,1.0833333333333333,12,1,0.23076923076923078,0.6153846153846154,2.5649493574615367,1.3862943611198906,4.1588830833596715,5.8998973535824915,2.1972245773362196,0,,0,True,False,False,True,True,False
user_0011303,acct_00964,intv_0005039,10.0,2,44.0,5,294.0,1.1,10,2,0.18181818181818182,0.45454545454545453,2.3978952727983707,1.0986122886681098,3.8066624897703196,5.68697535633982,1.791759469228055,0,0.0,1,True,False,False,True,True,False
user_0011305,acct_00964,intv_0005040,28.0,6,1696.0,0,6598.0,1.1785714285714286,28,2,0.20689655172413793,0.0,3.367295829986474,1.9459101490553132,7.436617265234227,8.794673401383422,0.0,0,1.0,1,False,True,False,True,True,False
user_0011309,acct_00965,intv_0005041,10.0,1,57.0,4,329.0,1.2,10,2,0.09090909090909091,0.36363636363636365,2.3978952727983707,0.6931471805599453,4.060443010546419,5.799092654460526,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0011310,acct_00965,intv_0005042,14.0,5,74.0,7,452.0,1.1428571428571428,14,2,0.3333333333333333,0.4666666666666667,2.70805020110221,1.791759469228055,4.31748811353631,6.115892125483034,2.0794415416798357,1,0.0,1,True,False,False,True,False,True
user_0011315,acct_00965,intv_0005043,11.0,4,63.0,1,388.0,1.0,11,3,0.3333333333333333,0.08333333333333333,2.4849066497880004,1.6094379124341003,4.1588830833596715,5.963579343618446,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0011316,acct_00965,intv_0005044,28.0,5,1691.0,0,6875.0,1.1428571428571428,28,3,0.1724137931034483,0.0,3.367295829986474,1.791759469228055,7.433666540166168,8.83579236650274,0.0,0,,0,False,True,False,True,False,True
user_0011317,acct_00966,intv_0005045,25.0,6,1426.0,0,5695.0,1.08,25,2,0.23076923076923078,0.0,3.258096538021482,1.9459101490553132,7.2633296174768365,8.647519453091812,0.0,1,0.0,1,True,False,True,False,True,False
user_0011319,acct_00966,intv_0005046,10.0,3,51.0,5,306.0,1.0,10,2,0.2727272727272727,0.45454545454545453,2.3978952727983707,1.3862943611198906,3.9512437185814275,5.726847747587197,1.791759469228055,0,0.0,1,True,False,True,False,True,False
user_0011321,acct_00966,intv_0005047,7.0,2,39.0,2,244.0,1.1428571428571428,7,3,0.25,0.25,2.0794415416798357,1.0986122886681098,3.6888794541139363,5.501258210544727,1.0986122886681098,1,0.0,1,True,False,True,False,True,False
user_0011322,acct_00966,intv_0005048,29.0,6,1790.0,0,7292.82,1.0,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.490529402060711,8.89478269324674,0.0,0,0.0,1,True,False,True,False,True,False
user_0011326,acct_00966,intv_0005049,11.0,2,52.0,0,293.0,1.0909090909090908,11,3,0.16666666666666666,0.0,2.4849066497880004,1.0986122886681098,3.970291913552122,5.683579767338681,0.0,1,0.0,1,True,False,True,False,True,False
user_0011328,acct_00967,intv_0005050,29.0,6,1787.0,0,6914.0,1.0,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.488852955733459,8.841448244098858,0.0,0,0.0,1,True,False,False,True,True,False
user_0011329,acct_00967,intv_0005051,10.0,3,46.0,1,262.0,1.2,10,1,0.2727272727272727,0.09090909090909091,2.3978952727983707,1.3862943611198906,3.8501476017100584,5.572154032177765,0.6931471805599453,1,0.0,1,True,False,False,True,True,False
user_0011331,acct_00967,intv_0005052,9.0,2,43.0,3,263.0,1.0,9,3,0.2,0.3,2.302585092994046,1.0986122886681098,3.784189633918261,5.575949103146316,1.3862943611198906,1,0.0,1,True,False,False,True,True,False
user_0011334,acct_00967,intv_0005053,11.0,3,45.0,9,298.0,1.0909090909090908,11,1,0.25,0.75,2.4849066497880004,1.3862943611198906,3.828641396489095,5.700443573390687,2.302585092994046,0,0.0,1,True,False,False,True,True,False
user_0011336,acct_00967,intv_0005054,10.0,3,44.0,2,256.0,1.2,10,2,0.2727272727272727,0.18181818181818182,2.3978952727983707,1.3862943611198906,3.8066624897703196,5.54907608489522,1.0986122886681098,0,0.0,1,True,False,False,True,True,False
user_0011337,acct_00967,intv_0005055,11.0,3,58.0,3,319.0,1.181818181818182,11,1,0.25,0.25,2.4849066497880004,1.3862943611198906,4.07753744390572,5.768320995793772,1.3862943611198906,0,1.0,1,True,False,False,True,True,False
user_0011338,acct_00968,intv_0005056,7.0,3,34.0,2,190.0,1.1428571428571428,7,2,0.375,0.25,2.0794415416798357,1.3862943611198906,3.5553480614894135,5.25227342804663,1.0986122886681098,1,0.0,1,True,False,True,False,True,False
user_0011339,acct_00968,intv_0005057,11.0,3,55.0,2,339.0,1.0909090909090908,11,1,0.25,0.16666666666666666,2.4849066497880004,1.3862943611198906,4.02535169073515,5.8289456176102075,1.0986122886681098,0,0.0,1,True,False,True,False,True,False
user_0011348,acct_00969,intv_0005058,8.0,2,41.0,8,246.0,1.0,8,2,0.2222222222222222,0.8888888888888888,2.1972245773362196,1.0986122886681098,3.7376696182833684,5.5093883366279774,2.1972245773362196,0,0.0,1,True,False,False,True,True,False
user_0011350,acct_00970,intv_0005059,9.0,2,58.0,1,332.0,1.0,9,1,0.2,0.1,2.302585092994046,1.0986122886681098,4.07753744390572,5.808142489980444,0.6931471805599453,0,0.0,1,True,False,True,False,True,False
user_0011356,acct_00970,intv_0005060,28.0,7,1626.0,0,6215.0,1.1071428571428572,28,1,0.2413793103448276,0.0,3.367295829986474,2.0794415416798357,7.394493107219038,8.734881892047483,0.0,1,0.0,1,True,False,True,False,True,False
user_0011357,acct_00970,intv_0005061,9.0,2,40.0,3,238.0,1.1111111111111112,9,1,0.2,0.3,2.302585092994046,1.0986122886681098,3.713572066704308,5.476463551931511,1.3862943611198906,1,0.0,1,True,False,True,False,True,False
user_0011359,acct_00971,intv_0005062,29.0,6,1778.0,0,6850.0,1.1724137931034482,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.483806687665835,8.832149906002899,0.0,0,0.0,1,False,False,False,False,False,False
user_0011360,acct_00971,intv_0005063,24.0,5,1496.0,0,6136.0,1.0416666666666667,24,3,0.2,0.0,3.2188758248682006,1.791759469228055,7.311218384419629,8.722091302389098,0.0,1,0.0,1,False,False,False,False,False,False
user_0011361,acct_00971,intv_0005064,11.0,1,48.0,2,310.0,1.0909090909090908,11,2,0.08333333333333333,0.16666666666666666,2.4849066497880004,0.6931471805599453,3.8918202981106265,5.739792912179234,1.0986122886681098,0,0.0,1,True,False,False,False,False,False
user_0011363,acct_00971,intv_0005065,9.0,3,49.0,0,291.0,1.1111111111111112,9,1,0.3,0.0,2.302585092994046,1.3862943611198906,3.912023005428146,5.676753802268282,0.0,1,0.0,1,True,False,False,False,False,False
user_0011367,acct_00972,intv_0005066,12.0,4,47.0,4,300.0,1.0833333333333333,12,1,0.3076923076923077,0.3076923076923077,2.5649493574615367,1.6094379124341003,3.871201010907891,5.707110264748875,1.6094379124341003,0,0.0,1,True,False,True,False,True,False
user_0011368,acct_00972,intv_0005067,6.0,2,30.0,1,191.0,1.1666666666666667,6,1,0.2857142857142857,0.14285714285714285,1.9459101490553132,1.0986122886681098,3.4339872044851463,5.2574953720277815,0.6931471805599453,0,0.0,1,True,False,True,False,True,False
user_0011369,acct_00972,intv_0005068,29.0,6,1790.0,0,7118.0,1.0689655172413792,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.490529402060711,8.870522545103873,0.0,0,1.0,1,True,False,True,False,True,False
user_0011373,acct_00972,intv_0005069,15.0,4,73.0,3,459.0,1.0666666666666669,15,3,0.25,0.1875,2.772588722239781,1.6094379124341003,4.30406509320417,6.131226489483141,1.3862943611198906,0,1.0,1,True,False,True,False,True,False
user_0011377,acct_00972,intv_0005070,25.0,5,1414.0,0,5608.0,1.08,25,3,0.19230769230769232,0.0,3.258096538021482,1.791759469228055,7.254884810077338,8.632127729508337,0.0,1,1.0,1,True,False,True,False,True,False
user_0011382,acct_00973,intv_0005071,10.0,3,49.0,0,310.0,1.1,10,3,0.2727272727272727,0.0,2.3978952727983707,1.3862943611198906,3.912023005428146,5.739792912179234,0.0,1,,0,True,False,False,True,True,False
user_0011383,acct_00973,intv_0005072,8.0,2,43.0,3,239.0,1.125,8,1,0.2222222222222222,0.3333333333333333,2.1972245773362196,1.0986122886681098,3.784189633918261,5.480638923341991,1.3862943611198906,1,1.0,1,True,False,False,True,True,False
user_0011385,acct_00974,intv_0005073,10.0,3,44.0,1,256.0,1.0,10,2,0.2727272727272727,0.09090909090909091,2.3978952727983707,1.3862943611198906,3.8066624897703196,5.54907608489522,0.6931471805599453,0,0.0,1,True,False,False,True,True,False
user_0011389,acct_00974,intv_0005074,25.0,5,1463.0,0,5803.0,1.0,25,3,0.19230769230769232,0.0,3.258096538021482,1.791759469228055,7.288927694521257,8.666302614004078,0.0,0,0.0,1,False,True,False,True,True,False
user_0011390,acct_00974,intv_0005075,14.0,2,84.0,5,529.0,1.0,14,1,0.13333333333333333,0.3333333333333333,2.70805020110221,1.0986122886681098,4.442651256490317,6.272877006546167,1.791759469228055,0,0.0,1,True,False,False,True,True,False
user_0011394,acct_00974,intv_0005076,28.0,5,1660.0,0,7179.0,1.0357142857142858,28,3,0.1724137931034483,0.0,3.367295829986474,1.791759469228055,7.415175109613295,8.87905466204227,0.0,0,,0,True,False,False,True,True,False
user_0011405,acct_00975,intv_0005077,8.0,2,51.0,7,299.0,1.125,8,1,0.2222222222222222,0.7777777777777778,2.1972245773362196,1.0986122886681098,3.9512437185814275,5.703782474656201,2.0794415416798357,0,0.0,1,True,False,False,True,False,True
user_0011409,acct_00975,intv_0005078,13.0,3,66.0,0,409.0,1.1538461538461535,13,3,0.21428571428571427,0.0,2.6390573296152584,1.3862943611198906,4.204692619390966,6.016157159698354,0.0,1,0.0,1,True,False,False,True,False,True
user_0011410,acct_00975,intv_0005079,10.0,1,56.0,4,342.0,1.1,10,1,0.09090909090909091,0.36363636363636365,2.3978952727983707,0.6931471805599453,4.04305126783455,5.8377304471659395,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0011411,acct_00975,intv_0005080,10.0,3,52.0,1,278.0,1.1,10,2,0.2727272727272727,0.09090909090909091,2.3978952727983707,1.3862943611198906,3.970291913552122,5.631211781821365,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0011412,acct_00976,intv_0005081,10.0,1,54.0,7,340.0,1.0,10,1,0.09090909090909091,0.6363636363636364,2.3978952727983707,0.6931471805599453,4.007333185232471,5.831882477283517,2.0794415416798357,1,0.0,1,True,False,True,False,True,False
user_0011417,acct_00976,intv_0005082,29.0,7,1738.0,0,7222.0,1.137931034482759,29,1,0.23333333333333334,0.0,3.4011973816621555,2.0794415416798357,7.461065514354283,8.885025658050846,0.0,1,1.0,1,True,False,True,False,True,False
user_0011418,acct_00976,intv_0005083,7.0,2,41.0,0,246.0,1.0,7,1,0.25,0.0,2.0794415416798357,1.0986122886681098,3.7376696182833684,5.5093883366279774,0.0,1,0.0,1,True,False,True,False,True,False
user_0011421,acct_00976,intv_0005084,25.0,5,1469.0,0,5574.0,1.12,25,3,0.19230769230769232,0.0,3.258096538021482,1.791759469228055,7.293017679772782,8.62604759632832,0.0,0,1.0,1,False,True,True,False,True,False
user_0011422,acct_00976,intv_0005085,11.0,4,50.0,1,286.0,1.0,11,1,0.3333333333333333,0.08333333333333333,2.4849066497880004,1.6094379124341003,3.9318256327243257,5.659482215759621,0.6931471805599453,1,0.0,1,True,False,True,False,True,False
user_0011425,acct_00976,intv_0005086,11.0,1,57.0,3,315.0,1.0909090909090908,11,1,0.08333333333333333,0.25,2.4849066497880004,0.6931471805599453,4.060443010546419,5.755742213586912,1.3862943611198906,0,0.0,1,True,False,True,False,True,False
user_0011428,acct_00976,intv_0005087,28.0,5,1696.0,0,6783.0,1.1071428571428572,28,3,0.1724137931034483,0.0,3.367295829986474,1.791759469228055,7.436617265234227,8.822322177471738,0.0,1,0.0,1,False,True,True,False,True,False
user_0011429,acct_00976,intv_0005088,29.0,6,1716.0,0,6732.0,1.137931034482759,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.448333860897476,8.814776088545281,0.0,0,0.0,1,False,True,True,False,True,False
user_0011431,acct_00976,intv_0005089,29.0,6,1694.0,0,6982.0,1.103448275862069,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.43543801981455,8.851233902846035,0.0,0,1.0,1,True,False,True,False,True,False
user_0011434,acct_00976,intv_0005090,29.0,6,1751.0,0,7292.82,1.0689655172413792,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.468513271496337,8.89478269324674,0.0,0,0.0,1,True,False,True,False,True,False
user_0011437,acct_00976,intv_0005091,7.0,2,34.0,2,202.0,1.1428571428571428,7,2,0.25,0.25,2.0794415416798357,1.0986122886681098,3.5553480614894135,5.313205979041787,1.0986122886681098,1,0.0,1,True,False,True,False,True,False
user_0011438,acct_00976,intv_0005092,14.0,3,61.0,3,383.0,1.1428571428571428,14,1,0.2,0.2,2.70805020110221,1.3862943611198906,4.127134385045092,5.950642552587727,1.3862943611198906,1,0.0,1,True,False,True,False,True,False
user_0011440,acct_00977,intv_0005093,12.0,3,65.0,1,388.0,1.0,12,1,0.23076923076923078,0.07692307692307693,2.5649493574615367,1.3862943611198906,4.189654742026425,5.963579343618446,0.6931471805599453,1,0.0,1,True,False,False,True,True,False
user_0011441,acct_00977,intv_0005094,9.0,2,43.0,2,277.0,1.0,9,3,0.2,0.2,2.302585092994046,1.0986122886681098,3.784189633918261,5.627621113690637,1.0986122886681098,0,0.0,1,True,False,False,True,True,False
user_0011442,acct_00977,intv_0005095,10.0,3,42.0,4,252.0,1.0,10,3,0.2727272727272727,0.36363636363636365,2.3978952727983707,1.3862943611198906,3.7612001156935624,5.53338948872752,1.6094379124341003,0,0.0,1,True,False,False,True,True,False
user_0011443,acct_00977,intv_0005096,7.0,3,29.0,0,191.0,1.0,7,2,0.375,0.0,2.0794415416798357,1.3862943611198906,3.4011973816621555,5.2574953720277815,0.0,0,0.0,1,True,False,False,True,True,False
user_0011444,acct_00977,intv_0005097,12.0,3,43.0,6,275.0,1.1666666666666667,12,2,0.23076923076923078,0.46153846153846156,2.5649493574615367,1.3862943611198906,3.784189633918261,5.62040086571715,1.9459101490553132,0,0.0,1,True,False,False,True,True,False
user_0011445,acct_00977,intv_0005098,9.0,4,55.0,3,308.0,1.1111111111111112,9,1,0.4,0.3,2.302585092994046,1.6094379124341003,4.02535169073515,5.733341276897746,1.3862943611198906,1,0.0,1,True,False,False,True,True,False
user_0011446,acct_00977,intv_0005099,11.0,1,56.0,3,335.0,1.0,11,3,0.08333333333333333,0.25,2.4849066497880004,0.6931471805599453,4.04305126783455,5.817111159963204,1.3862943611198906,0,0.0,1,True,False,False,True,True,False
user_0011448,acct_00977,intv_0005100,9.0,3,47.0,7,283.0,1.2222222222222223,9,3,0.3,0.7,2.302585092994046,1.3862943611198906,3.871201010907891,5.648974238161206,2.0794415416798357,1,0.0,1,True,False,False,True,True,False
user_0011449,acct_00977,intv_0005101,13.0,3,66.0,8,347.0,1.0,13,2,0.21428571428571427,0.5714285714285714,2.6390573296152584,1.3862943611198906,4.204692619390966,5.8522024797744745,2.1972245773362196,1,0.0,1,True,False,False,True,True,False
user_0011453,acct_00977,intv_0005102,9.0,1,51.0,3,274.0,1.0,9,3,0.1,0.3,2.302585092994046,0.6931471805599453,3.9512437185814275,5.616771097666572,1.3862943611198906,0,0.0,1,True,False,False,True,True,False
user_0011454,acct_00977,intv_0005103,28.0,5,1703.0,0,6822.0,1.1428571428571428,28,3,0.1724137931034483,0.0,3.367295829986474,1.791759469228055,7.440733707389261,8.828054536815424,0.0,0,0.0,1,False,True,False,True,True,False
user_0011455,acct_00977,intv_0005104,8.0,4,34.0,1,223.0,1.0,8,2,0.4444444444444444,0.1111111111111111,2.1972245773362196,1.6094379124341003,3.5553480614894135,5.4116460518550396,0.6931471805599453,1,0.0,1,True,False,False,True,True,False
user_0011458,acct_00978,intv_0005105,8.0,3,41.0,7,250.0,1.125,8,2,0.3333333333333333,0.7777777777777778,2.1972245773362196,1.3862943611198906,3.7376696182833684,5.5254529391317835,2.0794415416798357,0,0.0,1,True,False,False,True,True,False
user_0011460,acct_00978,intv_0005106,13.0,4,64.0,5,387.0,1.0,13,1,0.2857142857142857,0.35714285714285715,2.6390573296152584,1.6094379124341003,4.174387269895637,5.961005339623274,1.791759469228055,0,,0,True,False,False,True,True,False
user_0011463,acct_00978,intv_0005107,8.0,2,34.0,2,197.0,1.125,8,2,0.2222222222222222,0.2222222222222222,2.1972245773362196,1.0986122886681098,3.5553480614894135,5.288267030694535,1.0986122886681098,1,,0,True,False,False,True,True,False
user_0011465,acct_00978,intv_0005108,9.0,2,49.0,7,263.0,1.0,9,3,0.2,0.7,2.302585092994046,1.0986122886681098,3.912023005428146,5.575949103146316,2.0794415416798357,0,0.0,1,True,False,False,True,True,False
user_0011469,acct_00978,intv_0005109,9.0,2,31.0,0,216.0,1.0,9,3,0.2,0.0,2.302585092994046,1.0986122886681098,3.4657359027997265,5.37989735354046,0.0,0,0.0,1,True,False,False,True,True,False
user_0011473,acct_00979,intv_0005110,27.0,6,1695.0,0,7040.0,1.1851851851851851,27,1,0.21428571428571427,0.0,3.332204510175204,1.9459101490553132,7.4360278163518485,8.859505484519133,0.0,0,1.0,1,False,False,True,False,False,False
user_0011474,acct_00979,intv_0005111,9.0,3,45.0,1,272.0,1.1111111111111112,9,3,0.3,0.1,2.302585092994046,1.3862943611198906,3.828641396489095,5.60947179518496,0.6931471805599453,0,0.0,1,True,False,True,False,False,False
user_0011475,acct_00979,intv_0005112,9.0,1,52.0,8,313.0,1.0,9,3,0.1,0.8,2.302585092994046,0.6931471805599453,3.970291913552122,5.749392985908253,2.1972245773362196,1,0.0,1,True,False,True,False,False,False
user_0011477,acct_00980,intv_0005113,8.0,2,42.0,4,257.0,1.125,8,1,0.2222222222222222,0.4444444444444444,2.1972245773362196,1.0986122886681098,3.7612001156935624,5.552959584921617,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0011479,acct_00980,intv_0005114,9.0,3,43.0,3,272.0,1.0,9,2,0.3,0.3,2.302585092994046,1.3862943611198906,3.784189633918261,5.60947179518496,1.3862943611198906,0,0.0,1,True,False,False,True,False,True
user_0011483,acct_00980,intv_0005115,10.0,2,53.0,4,300.0,1.1,10,2,0.18181818181818182,0.36363636363636365,2.3978952727983707,1.0986122886681098,3.9889840465642745,5.707110264748875,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0011484,acct_00980,intv_0005116,6.0,1,27.0,5,158.0,1.1666666666666667,6,1,0.14285714285714285,0.7142857142857143,1.9459101490553132,0.6931471805599453,3.332204510175204,5.0689042022202315,1.791759469228055,1,0.0,1,True,False,False,True,False,True
user_0011488,acct_00981,intv_0005117,7.0,2,44.0,0,237.0,1.1428571428571428,7,1,0.25,0.0,2.0794415416798357,1.0986122886681098,3.8066624897703196,5.472270673671475,0.0,0,0.0,1,True,False,True,False,False,False
