user_id,account_id,user_created_date,role_type,geo_region,invited_by_user_id
user_0013118,acct_01116,2023-09-02,basic,APAC,
user_0013119,acct_01116,2023-09-04,power_user,APAC,
user_0013120,acct_01116,2023-09-16,admin,LATAM,
user_0013121,acct_01116,2023-09-15,admin,NA,
user_0013122,acct_01116,2023-08-20,admin,NA,
user_0013123,acct_01116,2023-08-26,basic,LATAM,unknown_user
user_0013124,acct_01116,2023-09-16,basic,NA,
user_0013125,acct_01116,2023-09-03,power_user,LATAM,
user_0013126,acct_01116,2023-08-29,basic,NA,unknown_user
user_0013127,acct_01116,2023-08-24,power_user,EU,
user_0013128,acct_01116,2023-09-07,power_user,LATAM,unknown_user
user_0013129,acct_01117,2023-10-11,power_user,EU,unknown_user
user_0013130,acct_01117,2023-10-17,basic,APAC,
user_0013131,acct_01117,2023-10-24,power_user,APAC,
user_0013132,acct_01117,2023-09-28,power_user,LATAM,
user_0013133,acct_01117,2023-10-10,power_user,LATAM,
user_0013134,acct_01117,2023-10-03,basic,EU,
user_0013135,acct_01117,2023-10-21,admin,LATAM,
user_0013136,acct_01117,2023-09-29,basic,APAC,
user_0013137,acct_01117,2023-10-26,power_user,NA,
user_0013138,acct_01118,2024-03-12,basic,LATAM,
user_0013139,acct_01118,2024-02-20,power_user,EU,
user_0013140,acct_01118,2024-02-24,basic,NA,
user_0013141,acct_01118,2024-03-16,power_user,NA,
user_0013142,acct_01118,2024-02-20,basic,LATAM,unknown_user
user_0013143,acct_01118,2024-03-06,basic,NA,
user_0013144,acct_01118,2024-03-16,admin,NA,
user_0013145,acct_01119,2023-08-09,power_user,NA,
user_0013146,acct_01119,2023-08-04,basic,EU,
user_0013147,acct_01119,2023-08-12,basic,APAC,
user_0013148,acct_01119,2023-07-17,basic,LATAM,
user_0013149,acct_01119,2023-07-20,basic,LATAM,
user_0013150,acct_01119,2023-07-27,basic,EU,
user_0013151,acct_01119,2023-07-22,basic,LATAM,
user_0013152,acct_01119,2023-07-21,power_user,APAC,unknown_user
user_0013153,acct_01119,2023-07-24,admin,APAC,unknown_user
user_0013154,acct_01120,2023-12-09,basic,NA,
user_0013155,acct_01120,2023-12-10,power_user,NA,
user_0013156,acct_01120,2023-12-15,basic,NA,
user_0013157,acct_01120,2023-12-13,basic,LATAM,
user_0013158,acct_01120,2023-11-29,basic,NA,unknown_user
user_0013159,acct_01120,2023-12-01,basic,NA,
user_0013160,acct_01120,2023-11-24,basic,NA,
user_0013161,acct_01120,2023-12-16,admin,APAC,unknown_user
user_0013162,acct_01120,2023-11-30,basic,EU,unknown_user
user_0013163,acct_01120,2023-11-22,power_user,EU,
user_0013164,acct_01120,2023-11-20,power_user,NA,
user_0013165,acct_01120,2023-11-22,basic,APAC,
user_0013166,acct_01120,2023-12-10,power_user,EU,
user_0013167,acct_01120,2023-11-22,basic,EU,
user_0013168,acct_01120,2023-11-25,basic,LATAM,
user_0013169,acct_01120,2023-12-05,power_user,APAC,unknown_user
user_0013170,acct_01120,2023-12-18,basic,APAC,
user_0013171,acct_01120,2023-11-21,power_user,LATAM,
user_0013172,acct_01120,2023-12-09,basic,APAC,unknown_user
user_0013173,acct_01120,2023-12-18,basic,EU,unknown_user
user_0013174,acct_01120,2023-12-01,power_user,EU,
user_0013175,acct_01120,2023-12-10,basic,EU,
user_0013176,acct_01120,2023-11-19,basic,LATAM,
user_0013177,acct_01120,2023-12-10,power_user,LATAM,
user_0013178,acct_01120,2023-12-18,basic,EU,
user_0013179,acct_01120,2023-11-29,admin,LATAM,unknown_user
user_0013180,acct_01120,2023-11-28,admin,LATAM,unknown_user
user_0013181,acct_01120,2023-12-07,power_user,EU,
user_0013182,acct_01120,2023-12-09,power_user,APAC,
user_0013183,acct_01120,2023-12-03,basic,LATAM,
user_0013184,acct_01120,2023-12-05,power_user,EU,
user_0013185,acct_01120,2023-12-06,basic,LATAM,
user_0013186,acct_01120,2023-11-23,basic,NA,
user_0013187,acct_01120,2023-11-25,basic,LATAM,
user_0013188,acct_01120,2023-12-09,basic,EU,unknown_user
user_0013189,acct_01120,2023-11-21,basic,NA,
user_0013190,acct_01120,2023-12-09,admin,LATAM,
user_0013191,acct_01120,2023-11-25,basic,EU,
user_0013192,acct_01120,2023-12-08,power_user,NA,
user_0013193,acct_01120,2023-11-30,power_user,LATAM,
user_0013194,acct_01120,2023-11-23,power_user,APAC,unknown_user
user_0013195,acct_01120,2023-11-21,basic,EU,unknown_user
user_0013196,acct_01120,2023-12-13,basic,LATAM,unknown_user
user_0013197,acct_01120,2023-12-14,basic,APAC,
user_0013198,acct_01120,2023-11-19,basic,EU,unknown_user
user_0013199,acct_01120,2023-12-11,admin,EU,
user_0013200,acct_01120,2023-12-08,power_user,NA,
user_0013201,acct_01121,2023-03-13,basic,EU,
user_0013202,acct_01121,2023-03-14,power_user,NA,unknown_user
user_0013203,acct_01121,2023-03-01,basic,LATAM,
user_0013204,acct_01121,2023-03-18,basic,EU,
user_0013205,acct_01121,2023-03-03,basic,EU,unknown_user
user_0013206,acct_01121,2023-03-14,basic,APAC,unknown_user
user_0013207,acct_01121,2023-03-02,basic,LATAM,unknown_user
user_0013208,acct_01121,2023-03-13,basic,EU,
user_0013209,acct_01121,2023-03-06,basic,LATAM,
user_0013210,acct_01121,2023-03-21,basic,APAC,
user_0013211,acct_01121,2023-02-26,admin,LATAM,
user_0013212,acct_01121,2023-03-12,basic,EU,
user_0013213,acct_01121,2023-03-20,admin,LATAM,
user_0013214,acct_01121,2023-02-25,basic,LATAM,
user_0013215,acct_01121,2023-02-26,basic,LATAM,unknown_user
user_0013216,acct_01121,2023-03-11,basic,NA,
user_0013217,acct_01121,2023-03-06,basic,LATAM,
user_0013218,acct_01121,2023-03-22,basic,APAC,
user_0013219,acct_01121,2023-03-18,basic,NA,
user_0013220,acct_01121,2023-03-05,power_user,EU,
user_0013221,acct_01121,2023-02-27,power_user,NA,
user_0013222,acct_01121,2023-03-18,basic,APAC,
user_0013223,acct_01121,2023-03-16,basic,NA,
user_0013224,acct_01121,2023-03-08,basic,EU,
user_0013225,acct_01121,2023-03-03,basic,APAC,
user_0013226,acct_01121,2023-03-09,basic,EU,
user_0013227,acct_01121,2023-03-02,admin,NA,
user_0013228,acct_01121,2023-02-27,power_user,LATAM,
user_0013229,acct_01121,2023-03-08,admin,APAC,unknown_user
user_0013230,acct_01121,2023-03-06,admin,NA,
user_0013231,acct_01121,2023-03-16,basic,APAC,unknown_user
user_0013232,acct_01122,2023-08-08,basic,NA,unknown_user
user_0013233,acct_01122,2023-08-04,basic,APAC,unknown_user
user_0013234,acct_01122,2023-08-10,basic,EU,unknown_user
user_0013235,acct_01122,2023-08-07,basic,APAC,
user_0013236,acct_01122,2023-07-28,basic,APAC,
user_0013237,acct_01122,2023-08-17,power_user,APAC,
user_0013238,acct_01122,2023-08-10,power_user,APAC,unknown_user
user_0013239,acct_01122,2023-08-11,basic,LATAM,
user_0013240,acct_01122,2023-08-16,power_user,LATAM,unknown_user
user_0013241,acct_01122,2023-07-23,basic,EU,
user_0013242,acct_01122,2023-08-02,basic,EU,
user_0013243,acct_01122,2023-07-24,power_user,APAC,unknown_user
user_0013244,acct_01122,2023-08-17,basic,LATAM,
user_0013245,acct_01122,2023-08-01,power_user,APAC,unknown_user
user_0013246,acct_01122,2023-08-13,basic,NA,unknown_user
user_0013247,acct_01122,2023-07-27,basic,EU,unknown_user
user_0013248,acct_01122,2023-07-25,admin,LATAM,
user_0013249,acct_01122,2023-08-03,power_user,LATAM,
user_0013250,acct_01122,2023-08-08,basic,APAC,
user_0013251,acct_01122,2023-08-03,basic,APAC,
user_0013252,acct_01122,2023-08-09,power_user,LATAM,
user_0013253,acct_01122,2023-08-10,basic,EU,unknown_user
user_0013254,acct_01122,2023-07-27,basic,EU,
user_0013255,acct_01122,2023-08-05,power_user,EU,unknown_user
user_0013256,acct_01122,2023-08-15,basic,EU,
user_0013257,acct_01122,2023-08-16,basic,NA,unknown_user
user_0013258,acct_01122,2023-07-23,admin,EU,
user_0013259,acct_01122,2023-08-17,power_user,LATAM,
user_0013260,acct_01122,2023-07-23,basic,APAC,
user_0013261,acct_01122,2023-08-16,power_user,EU,
user_0013262,acct_01122,2023-07-31,power_user,APAC,unknown_user
user_0013263,acct_01122,2023-08-13,admin,NA,
user_0013264,acct_01122,2023-08-17,power_user,LATAM,unknown_user
user_0013265,acct_01122,2023-08-12,power_user,LATAM,
user_0013266,acct_01122,2023-08-20,power_user,LATAM,unknown_user
user_0013267,acct_01122,2023-07-24,basic,APAC,unknown_user
user_0013268,acct_01122,2023-08-05,basic,NA,unknown_user
user_0013269,acct_01122,2023-08-14,admin,EU,
user_0013270,acct_01122,2023-07-23,power_user,NA,unknown_user
user_0013271,acct_01122,2023-08-05,power_user,APAC,
user_0013272,acct_01123,2023-06-16,basic,NA,unknown_user
user_0013273,acct_01123,2023-06-14,basic,LATAM,unknown_user
user_0013274,acct_01123,2023-06-04,admin,NA,
user_0013275,acct_01123,2023-06-10,power_user,EU,
user_0013276,acct_01123,2023-06-04,basic,APAC,unknown_user
user_0013277,acct_01123,2023-05-25,power_user,LATAM,
user_0013278,acct_01123,2023-05-24,basic,APAC,
user_0013279,acct_01123,2023-06-16,power_user,NA,
user_0013280,acct_01123,2023-05-31,power_user,NA,
user_0013281,acct_01124,2024-03-21,power_user,LATAM,unknown_user
user_0013282,acct_01124,2024-03-10,power_user,LATAM,
user_0013283,acct_01124,2024-03-11,admin,APAC,
user_0013284,acct_01124,2024-03-16,admin,APAC,
user_0013285,acct_01124,2024-03-09,admin,LATAM,
user_0013286,acct_01124,2024-03-13,basic,APAC,
user_0013287,acct_01124,2024-03-03,basic,LATAM,
user_0013288,acct_01124,2024-03-14,basic,EU,
user_0013289,acct_01124,2024-03-20,basic,LATAM,
user_0013290,acct_01124,2024-03-11,basic,APAC,unknown_user
user_0013291,acct_01124,2024-03-08,power_user,NA,
user_0013292,acct_01124,2024-03-25,basic,APAC,
user_0013293,acct_01124,2024-03-15,basic,NA,unknown_user
user_0013294,acct_01124,2024-03-13,power_user,NA,unknown_user
user_0013295,acct_01125,2023-03-13,basic,EU,
user_0013296,acct_01125,2023-03-14,basic,LATAM,
user_0013297,acct_01125,2023-03-26,basic,NA,
user_0013298,acct_01125,2023-03-14,basic,EU,
user_0013299,acct_01125,2023-03-24,basic,LATAM,
user_0013300,acct_01125,2023-03-09,admin,LATAM,unknown_user
user_0013301,acct_01125,2023-02-28,power_user,LATAM,
user_0013302,acct_01125,2023-03-26,basic,APAC,
user_0013303,acct_01125,2023-03-19,basic,EU,unknown_user
user_0013304,acct_01125,2023-03-09,basic,LATAM,
user_0013305,acct_01125,2023-02-26,power_user,EU,unknown_user
user_0013306,acct_01125,2023-03-14,admin,NA,
user_0013307,acct_01126,2023-03-24,basic,APAC,
user_0013308,acct_01126,2023-04-07,basic,NA,unknown_user
user_0013309,acct_01126,2023-03-16,basic,APAC,
user_0013310,acct_01126,2023-04-08,basic,APAC,unknown_user
user_0013311,acct_01126,2023-03-18,basic,EU,
user_0013312,acct_01126,2023-03-18,power_user,APAC,
user_0013313,acct_01126,2023-04-03,admin,EU,
user_0013314,acct_01126,2023-03-31,basic,LATAM,
user_0013315,acct_01126,2023-03-22,admin,APAC,
user_0013316,acct_01126,2023-03-12,basic,APAC,
user_0013317,acct_01126,2023-03-15,power_user,NA,
user_0013318,acct_01126,2023-03-15,power_user,LATAM,
user_0013319,acct_01126,2023-04-06,power_user,EU,
user_0013320,acct_01127,2024-01-29,power_user,EU,
user_0013321,acct_01127,2024-01-14,power_user,LATAM,unknown_user
user_0013322,acct_01127,2024-02-05,basic,EU,
user_0013323,acct_01127,2024-01-09,basic,LATAM,
user_0013324,acct_01127,2024-01-25,power_user,NA,
user_0013325,acct_01127,2024-02-02,basic,APAC,unknown_user
user_0013326,acct_01127,2024-01-26,basic,LATAM,
user_0013327,acct_01127,2024-01-19,basic,LATAM,
user_0013328,acct_01127,2024-02-02,power_user,APAC,unknown_user
user_0013329,acct_01127,2024-01-18,power_user,LATAM,unknown_user
user_0013330,acct_01127,2024-01-26,basic,NA,
user_0013331,acct_01127,2024-01-18,admin,LATAM,
user_0013332,acct_01127,2024-02-01,basic,LATAM,unknown_user
user_0013333,acct_01127,2024-01-13,admin,APAC,unknown_user
user_0013334,acct_01128,2024-06-09,basic,LATAM,
user_0013335,acct_01128,2024-06-24,basic,LATAM,
user_0013336,acct_01128,2024-06-14,power_user,LATAM,
user_0013337,acct_01128,2024-06-22,basic,EU,
user_0013338,acct_01128,2024-06-06,power_user,NA,
user_0013339,acct_01128,2024-06-19,basic,NA,
user_0013340,acct_01128,2024-06-13,admin,EU,
user_0013341,acct_01128,2024-06-09,power_user,LATAM,
user_0013342,acct_01128,2024-06-08,admin,EU,
user_0013343,acct_01128,2024-06-25,admin,NA,
user_0013344,acct_01128,2024-06-23,power_user,APAC,
user_0013345,acct_01128,2024-06-24,admin,EU,
user_0013346,acct_01128,2024-06-16,basic,LATAM,
user_0013347,acct_01128,2024-06-12,admin,APAC,
user_0013348,acct_01128,2024-06-13,basic,NA,
user_0013349,acct_01128,2024-06-22,basic,APAC,
user_0013350,acct_01128,2024-06-06,basic,NA,
user_0013351,acct_01128,2024-06-05,admin,EU,
user_0013352,acct_01129,2023-04-09,basic,EU,
user_0013353,acct_01129,2023-04-01,basic,EU,
user_0013354,acct_01129,2023-03-31,power_user,EU,unknown_user
user_0013355,acct_01129,2023-04-10,power_user,APAC,unknown_user
user_0013356,acct_01129,2023-04-01,basic,LATAM,
user_0013357,acct_01129,2023-04-04,power_user,EU,
user_0013358,acct_01129,2023-04-12,power_user,APAC,
user_0013359,acct_01129,2023-04-04,basic,LATAM,
user_0013360,acct_01129,2023-03-25,basic,NA,unknown_user
user_0013361,acct_01129,2023-04-17,basic,LATAM,
user_0013362,acct_01129,2023-04-16,power_user,EU,unknown_user
user_0013363,acct_01129,2023-04-06,basic,NA,
user_0013364,acct_01129,2023-04-10,basic,NA,unknown_user
user_0013365,acct_01129,2023-04-15,basic,NA,
user_0013366,acct_01130,2023-02-24,basic,LATAM,
user_0013367,acct_01130,2023-02-22,basic,NA,
user_0013368,acct_01130,2023-02-20,basic,APAC,
user_0013369,acct_01130,2023-03-07,power_user,NA,unknown_user
user_0013370,acct_01130,2023-02-21,power_user,LATAM,
user_0013371,acct_01130,2023-03-07,basic,LATAM,
user_0013372,acct_01130,2023-02-15,admin,APAC,unknown_user
user_0013373,acct_01130,2023-03-06,admin,NA,
user_0013374,acct_01130,2023-03-12,power_user,EU,unknown_user
user_0013375,acct_01130,2023-02-22,basic,EU,unknown_user
user_0013376,acct_01130,2023-03-01,basic,EU,
user_0013377,acct_01130,2023-02-27,basic,LATAM,
user_0013378,acct_01130,2023-03-09,basic,NA,unknown_user
user_0013379,acct_01130,2023-03-09,power_user,EU,
user_0013380,acct_01130,2023-02-17,basic,APAC,
user_0013381,acct_01130,2023-02-16,basic,APAC,unknown_user
user_0013382,acct_01130,2023-02-17,power_user,EU,
user_0013383,acct_01130,2023-02-14,basic,EU,unknown_user
user_0013384,acct_01130,2023-02-28,basic,LATAM,
user_0013385,acct_01130,2023-02-22,basic,EU,unknown_user
user_0013386,acct_01131,2023-06-11,admin,LATAM,unknown_user
user_0013387,acct_01131,2023-05-18,basic,NA,unknown_user
user_0013388,acct_01131,2023-05-28,basic,LATAM,
user_0013389,acct_01131,2023-05-13,basic,NA,unknown_user
user_0013390,acct_01131,2023-06-06,basic,EU,
user_0013391,acct_01132,2024-02-09,basic,APAC,
user_0013392,acct_01132,2024-02-06,power_user,LATAM,
user_0013393,acct_01132,2024-02-02,basic,LATAM,
user_0013394,acct_01132,2024-02-22,power_user,LATAM,
user_0013395,acct_01132,2024-02-24,power_user,APAC,
user_0013396,acct_01132,2024-02-19,power_user,APAC,unknown_user
user_0013397,acct_01132,2024-02-12,basic,EU,
user_0013398,acct_01132,2024-02-05,power_user,APAC,unknown_user
user_0013399,acct_01132,2024-02-14,power_user,EU,
user_0013400,acct_01133,2023-03-11,basic,EU,unknown_user
user_0013401,acct_01133,2023-03-24,power_user,APAC,
user_0013402,acct_01133,2023-03-22,power_user,LATAM,
user_0013403,acct_01133,2023-03-11,power_user,EU,
user_0013404,acct_01133,2023-03-07,power_user,NA,
user_0013405,acct_01133,2023-03-22,power_user,LATAM,
user_0013406,acct_01133,2023-03-08,basic,LATAM,
user_0013407,acct_01133,2023-03-06,basic,EU,
user_0013408,acct_01133,2023-03-11,basic,LATAM,
user_0013409,acct_01133,2023-03-19,power_user,APAC,
user_0013410,acct_01134,2023-10-30,basic,NA,unknown_user
user_0013411,acct_01134,2023-11-15,basic,NA,
user_0013412,acct_01135,2024-01-21,basic,NA,
user_0013413,acct_01135,2024-01-18,power_user,EU,
user_0013414,acct_01135,2024-01-23,basic,EU,unknown_user
user_0013415,acct_01135,2024-01-29,admin,LATAM,
user_0013416,acct_01135,2024-02-07,power_user,NA,
user_0013417,acct_01135,2024-01-20,basic,LATAM,
user_0013418,acct_01135,2024-01-29,power_user,NA,
user_0013419,acct_01135,2024-01-14,admin,LATAM,unknown_user
user_0013420,acct_01135,2024-01-27,power_user,EU,
user_0013421,acct_01135,2024-01-29,admin,EU,
user_0013422,acct_01135,2024-01-11,basic,LATAM,
user_0013423,acct_01135,2024-01-22,power_user,EU,
user_0013424,acct_01135,2024-02-09,admin,NA,
user_0013425,acct_01135,2024-01-23,power_user,LATAM,
user_0013426,acct_01135,2024-02-01,power_user,EU,
user_0013427,acct_01136,2024-04-11,basic,NA,unknown_user
user_0013428,acct_01136,2024-05-07,power_user,NA,
user_0013429,acct_01136,2024-04-22,power_user,APAC,
user_0013430,acct_01136,2024-04-20,basic,APAC,unknown_user
user_0013431,acct_01136,2024-04-30,admin,APAC,
user_0013432,acct_01136,2024-04-11,basic,EU,unknown_user
user_0013433,acct_01136,2024-05-05,basic,LATAM,
user_0013434,acct_01136,2024-05-09,power_user,LATAM,
user_0013435,acct_01136,2024-04-12,power_user,EU,
user_0013436,acct_01136,2024-04-28,power_user,EU,
user_0013437,acct_01136,2024-04-23,power_user,EU,
user_0013438,acct_01137,2023-08-27,power_user,NA,
user_0013439,acct_01137,2023-08-09,basic,NA,unknown_user
user_0013440,acct_01137,2023-08-25,basic,NA,
user_0013441,acct_01137,2023-08-14,basic,APAC,
user_0013442,acct_01137,2023-08-06,basic,EU,
user_0013443,acct_01137,2023-08-28,basic,NA,unknown_user
user_0013444,acct_01138,2023-06-20,power_user,NA,
user_0013445,acct_01138,2023-06-22,power_user,LATAM,
user_0013446,acct_01138,2023-06-16,basic,EU,
user_0013447,acct_01138,2023-06-26,basic,APAC,
user_0013448,acct_01138,2023-06-08,power_user,EU,
user_0013449,acct_01138,2023-06-18,basic,LATAM,
user_0013450,acct_01138,2023-06-13,power_user,LATAM,unknown_user
user_0013451,acct_01138,2023-06-23,basic,EU,
user_0013452,acct_01139,2024-05-09,power_user,APAC,unknown_user
user_0013453,acct_01139,2024-05-01,power_user,NA,
user_0013454,acct_01139,2024-04-27,basic,LATAM,
user_0013455,acct_01139,2024-04-21,power_user,NA,unknown_user
user_0013456,acct_01140,2023-06-07,power_user,LATAM,
user_0013457,acct_01140,2023-06-14,admin,LATAM,
user_0013458,acct_01140,2023-06-17,power_user,EU,
user_0013459,acct_01140,2023-06-23,admin,APAC,
user_0013460,acct_01140,2023-06-09,basic,EU,
user_0013461,acct_01141,2023-04-27,basic,LATAM,unknown_user
user_0013462,acct_01141,2023-04-05,basic,NA,unknown_user
user_0013463,acct_01141,2023-04-20,power_user,EU,unknown_user
user_0013464,acct_01141,2023-04-17,admin,EU,unknown_user
user_0013465,acct_01141,2023-04-04,power_user,EU,
user_0013466,acct_01141,2023-04-23,admin,LATAM,
user_0013467,acct_01141,2023-04-21,power_user,LATAM,unknown_user
user_0013468,acct_01141,2023-04-20,admin,APAC,
user_0013469,acct_01141,2023-04-10,basic,APAC,
user_0013470,acct_01141,2023-04-20,power_user,LATAM,
user_0013471,acct_01141,2023-04-10,basic,LATAM,
user_0013472,acct_01141,2023-04-15,basic,LATAM,unknown_user
user_0013473,acct_01141,2023-04-26,power_user,APAC,
user_0013474,acct_01141,2023-04-13,basic,EU,
user_0013475,acct_01141,2023-04-08,admin,EU,
user_0013476,acct_01141,2023-04-25,admin,LATAM,
user_0013477,acct_01141,2023-04-22,basic,NA,unknown_user
user_0013478,acct_01141,2023-04-09,power_user,LATAM,unknown_user
user_0013479,acct_01141,2023-04-10,power_user,APAC,unknown_user
user_0013480,acct_01141,2023-04-15,basic,EU,
user_0013481,acct_01141,2023-04-06,power_user,NA,unknown_user
user_0013482,acct_01141,2023-04-04,admin,EU,
user_0013483,acct_01141,2023-04-14,power_user,EU,
user_0013484,acct_01141,2023-04-15,basic,NA,
user_0013485,acct_01142,2023-12-10,basic,NA,unknown_user
user_0013486,acct_01142,2023-12-08,basic,LATAM,
user_0013487,acct_01142,2023-12-02,basic,LATAM,
user_0013488,acct_01142,2023-11-24,basic,LATAM,unknown_user
user_0013489,acct_01142,2023-12-14,basic,NA,
user_0013490,acct_01142,2023-12-03,admin,EU,
user_0013491,acct_01142,2023-12-14,basic,NA,
user_0013492,acct_01142,2023-12-16,power_user,NA,
user_0013493,acct_01142,2023-11-22,basic,APAC,unknown_user
user_0013494,acct_01142,2023-12-17,admin,APAC,unknown_user
user_0013495,acct_01142,2023-12-18,admin,NA,
user_0013496,acct_01142,2023-12-14,basic,APAC,unknown_user
user_0013497,acct_01142,2023-11-29,power_user,EU,
user_0013498,acct_01142,2023-11-29,basic,EU,
user_0013499,acct_01142,2023-11-26,admin,LATAM,
user_0013500,acct_01142,2023-11-23,power_user,APAC,unknown_user
user_0013501,acct_01142,2023-11-22,basic,LATAM,
user_0013502,acct_01142,2023-11-21,power_user,LATAM,unknown_user
user_0013503,acct_01142,2023-12-08,admin,LATAM,unknown_user
user_0013504,acct_01142,2023-11-28,basic,EU,unknown_user
user_0013505,acct_01142,2023-11-22,basic,LATAM,
user_0013506,acct_01142,2023-12-17,basic,EU,
user_0013507,acct_01142,2023-12-03,basic,NA,unknown_user
user_0013508,acct_01142,2023-11-20,basic,APAC,
user_0013509,acct_01142,2023-12-18,basic,NA,unknown_user
user_0013510,acct_01142,2023-12-10,basic,LATAM,
user_0013511,acct_01142,2023-11-28,power_user,NA,
user_0013512,acct_01142,2023-12-12,basic,APAC,
user_0013513,acct_01142,2023-12-09,basic,NA,
user_0013514,acct_01142,2023-11-30,power_user,LATAM,
user_0013515,acct_01142,2023-11-30,basic,LATAM,
user_0013516,acct_01143,2024-02-25,power_user,EU,
user_0013517,acct_01143,2024-02-07,power_user,EU,unknown_user
user_0013518,acct_01143,2024-02-15,basic,NA,
user_0013519,acct_01143,2024-02-13,power_user,LATAM,
user_0013520,acct_01143,2024-02-20,admin,APAC,
user_0013521,acct_01143,2024-02-21,power_user,APAC,
user_0013522,acct_01143,2024-02-11,power_user,LATAM,
user_0013523,acct_01143,2024-02-05,admin,NA,
user_0013524,acct_01143,2024-02-13,basic,NA,unknown_user
user_0013525,acct_01143,2024-02-20,power_user,APAC,
user_0013526,acct_01143,2024-02-12,power_user,APAC,
user_0013527,acct_01143,2024-02-06,power_user,NA,
user_0013528,acct_01143,2024-02-04,basic,APAC,
user_0013529,acct_01143,2024-02-05,basic,NA,
user_0013530,acct_01144,2024-02-20,basic,LATAM,
user_0013531,acct_01144,2024-02-12,basic,APAC,
user_0013532,acct_01144,2024-02-11,basic,NA,
user_0013533,acct_01144,2024-02-09,admin,NA,
user_0013534,acct_01144,2024-02-10,admin,NA,unknown_user
user_0013535,acct_01144,2024-02-13,basic,EU,
user_0013536,acct_01144,2024-02-08,basic,LATAM,
user_0013537,acct_01144,2024-03-04,basic,EU,unknown_user
user_0013538,acct_01144,2024-03-06,basic,NA,
user_0013539,acct_01144,2024-02-17,basic,EU,
user_0013540,acct_01144,2024-02-22,admin,LATAM,
user_0013541,acct_01144,2024-03-03,power_user,LATAM,
user_0013542,acct_01144,2024-03-07,power_user,NA,unknown_user
user_0013543,acct_01144,2024-03-05,power_user,APAC,
user_0013544,acct_01144,2024-03-03,basic,APAC,
user_0013545,acct_01145,2023-03-24,power_user,NA,unknown_user
user_0013546,acct_01145,2023-03-23,admin,LATAM,unknown_user
user_0013547,acct_01145,2023-04-18,basic,NA,
user_0013548,acct_01145,2023-03-27,basic,NA,
user_0013549,acct_01145,2023-04-11,admin,LATAM,
user_0013550,acct_01145,2023-04-11,basic,EU,unknown_user
user_0013551,acct_01145,2023-04-17,admin,APAC,
user_0013552,acct_01145,2023-04-20,admin,APAC,
user_0013553,acct_01145,2023-04-03,basic,LATAM,
user_0013554,acct_01145,2023-04-02,power_user,NA,
user_0013555,acct_01145,2023-04-02,power_user,EU,
user_0013556,acct_01145,2023-04-07,basic,LATAM,
user_0013557,acct_01145,2023-04-06,basic,LATAM,unknown_user
user_0013558,acct_01145,2023-03-27,admin,APAC,
user_0013559,acct_01145,2023-03-29,power_user,EU,
user_0013560,acct_01145,2023-04-20,basic,EU,unknown_user
user_0013561,acct_01145,2023-04-04,basic,APAC,
user_0013562,acct_01145,2023-04-04,basic,LATAM,unknown_user
user_0013563,acct_01145,2023-04-02,power_user,NA,
user_0013564,acct_01146,2023-10-29,power_user,EU,
user_0013565,acct_01146,2023-11-02,power_user,APAC,
user_0013566,acct_01146,2023-10-24,power_user,NA,
user_0013567,acct_01146,2023-11-05,basic,EU,
user_0013568,acct_01146,2023-10-19,power_user,EU,
user_0013569,acct_01146,2023-11-09,admin,NA,
user_0013570,acct_01146,2023-10-27,basic,NA,
user_0013571,acct_01146,2023-10-26,basic,NA,
user_0013572,acct_01146,2023-10-24,power_user,NA,
user_0013573,acct_01146,2023-10-15,basic,EU,unknown_user
user_0013574,acct_01146,2023-10-24,power_user,APAC,
user_0013575,acct_01146,2023-11-03,power_user,APAC,
user_0013576,acct_01146,2023-11-08,basic,APAC,unknown_user
user_0013577,acct_01146,2023-10-24,basic,NA,
user_0013578,acct_01146,2023-10-18,power_user,LATAM,
user_0013579,acct_01146,2023-10-20,power_user,NA,
user_0013580,acct_01146,2023-11-02,basic,APAC,unknown_user
user_0013581,acct_01146,2023-11-11,basic,APAC,unknown_user
user_0013582,acct_01146,2023-10-15,basic,NA,unknown_user
user_0013583,acct_01146,2023-10-20,basic,APAC,
user_0013584,acct_01146,2023-10-22,basic,LATAM,unknown_user
user_0013585,acct_01146,2023-10-15,power_user,APAC,
user_0013586,acct_01146,2023-11-01,basic,EU,
user_0013587,acct_01146,2023-10-15,basic,LATAM,
user_0013588,acct_01146,2023-10-31,power_user,NA,unknown_user
user_0013589,acct_01146,2023-10-28,basic,EU,unknown_user
user_0013590,acct_01146,2023-10-15,basic,LATAM,
user_0013591,acct_01146,2023-10-17,power_user,LATAM,
user_0013592,acct_01146,2023-10-24,basic,APAC,
user_0013593,acct_01146,2023-11-08,power_user,EU,
user_0013594,acct_01146,2023-10-14,power_user,APAC,
user_0013595,acct_01146,2023-11-06,basic,NA,unknown_user
user_0013596,acct_01146,2023-10-23,power_user,APAC,
user_0013597,acct_01146,2023-10-26,admin,LATAM,
user_0013598,acct_01146,2023-10-26,basic,LATAM,
user_0013599,acct_01146,2023-10-14,basic,EU,unknown_user
user_0013600,acct_01147,2024-02-12,admin,EU,
user_0013601,acct_01147,2024-01-17,basic,LATAM,unknown_user
user_0013602,acct_01147,2024-01-28,basic,NA,
user_0013603,acct_01147,2024-01-21,basic,APAC,
user_0013604,acct_01147,2024-02-11,basic,EU,unknown_user
user_0013605,acct_01147,2024-02-14,power_user,APAC,
user_0013606,acct_01147,2024-02-10,admin,NA,
