user_id,intervention_id,collab_activated_flag,activation_date,outcome_window_days
user_0014462,intv_0006432,1.0,2024-04-02,21
user_0014465,intv_0006433,0.0,,21
user_0014468,intv_0006434,1.0,2023-04-25,21
user_0014471,intv_0006435,0.0,,21
user_0014475,intv_0006436,0.0,,21
user_0014477,intv_0006437,0.0,,21
user_0014478,intv_0006438,0.0,,21
user_0014480,intv_0006439,1.0,2023-03-17,21
user_0014483,intv_0006440,0.0,,21
user_0014484,intv_0006441,0.0,,21
user_0014486,intv_0006442,0.0,,21
user_0014487,intv_0006443,0.0,,21
user_0014489,intv_0006444,0.0,,21
user_0014491,intv_0006445,0.0,,21
user_0014492,intv_0006446,0.0,,21
user_0014493,intv_0006447,0.0,,21
user_0014497,intv_0006448,0.0,,21
user_0014499,intv_0006449,0.0,,21
user_0014500,intv_0006450,1.0,2024-03-12,21
user_0014501,intv_0006451,1.0,2024-03-30,21
user_0014503,intv_0006452,0.0,,21
user_0014504,intv_0006453,0.0,,21
user_0014506,intv_0006454,0.0,,21
user_0014507,intv_0006455,0.0,,21
user_0014508,intv_0006456,0.0,,21
user_0014509,intv_0006457,1.0,2024-05-14,21
user_0014510,intv_0006458,,,21
user_0014519,intv_0006459,0.0,,21
user_0014522,intv_0006460,0.0,,21
user_0014523,intv_0006461,,,21
user_0014529,intv_0006462,0.0,,21
user_0014531,intv_0006463,0.0,,21
user_0014534,intv_0006464,1.0,2023-09-18,21
user_0014535,intv_0006465,1.0,2023-09-29,21
user_0014544,intv_0006466,0.0,,21
user_0014545,intv_0006467,0.0,,21
user_0014546,intv_0006468,0.0,,21
user_0014549,intv_0006469,1.0,2023-05-17,21
user_0014554,intv_0006470,0.0,,21
user_0014557,intv_0006471,1.0,2023-10-14,21
user_0014564,intv_0006472,0.0,,21
user_0014565,intv_0006473,,,21
user_0014566,intv_0006474,0.0,,21
user_0014568,intv_0006475,0.0,,21
user_0014570,intv_0006476,1.0,2023-10-28,21
user_0014571,intv_0006477,1.0,2023-11-06,21
user_0014574,intv_0006478,0.0,,21
user_0014576,intv_0006479,0.0,,21
user_0014578,intv_0006480,1.0,2023-10-18,21
user_0014579,intv_0006481,0.0,,21
user_0014584,intv_0006482,0.0,,21
user_0014585,intv_0006483,0.0,,21
user_0014587,intv_0006484,0.0,,21
user_0014590,intv_0006485,0.0,,21
user_0014592,intv_0006486,1.0,2023-10-15,21
user_0014594,intv_0006487,0.0,,21
user_0014596,intv_0006488,0.0,,21
user_0014597,intv_0006489,1.0,2023-10-06,21
user_0014603,intv_0006490,1.0,2023-12-06,21
user_0014604,intv_0006491,0.0,,21
user_0014609,intv_0006492,0.0,,21
user_0014613,intv_0006493,0.0,,21
user_0014615,intv_0006494,0.0,,21
user_0014620,intv_0006495,0.0,,21
user_0014622,intv_0006496,0.0,,21
user_0014624,intv_0006497,1.0,2023-09-11,21
user_0014626,intv_0006498,0.0,,21
user_0014628,intv_0006499,1.0,2023-03-20,21
user_0014629,intv_0006500,0.0,,21
user_0014633,intv_0006501,0.0,,21
user_0014635,intv_0006502,0.0,,21
user_0014637,intv_0006503,0.0,,21
user_0014640,intv_0006504,0.0,,21
user_0014641,intv_0006505,0.0,,21
user_0014642,intv_0006506,0.0,,21
user_0014643,intv_0006507,1.0,2023-04-18,21
user_0014644,intv_0006508,0.0,,21
user_0014645,intv_0006509,1.0,2023-04-28,21
user_0014647,intv_0006510,0.0,,21
user_0014648,intv_0006511,1.0,2023-05-05,21
user_0014651,intv_0006512,0.0,,21
user_0014652,intv_0006513,1.0,2023-10-07,21
user_0014653,intv_0006514,0.0,,21
user_0014655,intv_0006515,0.0,,21
user_0014656,intv_0006516,1.0,2023-10-17,21
user_0014657,intv_0006517,0.0,,21
user_0014659,intv_0006518,0.0,,21
user_0014660,intv_0006519,1.0,2023-10-03,21
user_0014665,intv_0006520,,,21
user_0014667,intv_0006521,0.0,,21
user_0014668,intv_0006522,0.0,,21
user_0014670,intv_0006523,0.0,,21
user_0014671,intv_0006524,0.0,,21
user_0014672,intv_0006525,0.0,,21
user_0014673,intv_0006526,0.0,,21
user_0014676,intv_0006527,0.0,,21
user_0014677,intv_0006528,0.0,,21
user_0014678,intv_0006529,,,21
user_0014681,intv_0006530,0.0,,21
user_0014683,intv_0006531,0.0,,21
user_0014690,intv_0006532,0.0,,21
user_0014691,intv_0006533,0.0,,21
user_0014694,intv_0006534,0.0,,21
user_0014695,intv_0006535,0.0,,21
user_0014699,intv_0006536,0.0,,21
user_0014701,intv_0006537,1.0,2024-02-16,21
user_0014704,intv_0006538,0.0,,21
user_0014705,intv_0006539,1.0,2024-05-10,21
user_0014706,intv_0006540,0.0,,21
user_0014711,intv_0006541,1.0,2024-05-08,21
user_0014712,intv_0006542,1.0,2024-05-16,21
user_0014714,intv_0006543,0.0,,21
user_0014720,intv_0006544,0.0,,21
user_0014723,intv_0006545,1.0,2024-05-11,21
user_0014724,intv_0006546,0.0,,21
user_0014727,intv_0006547,1.0,2024-05-14,21
user_0014728,intv_0006548,1.0,2024-05-27,21
user_0014729,intv_0006549,0.0,,21
user_0014731,intv_0006550,0.0,,21
user_0014734,intv_0006551,0.0,,21
user_0014735,intv_0006552,0.0,,21
user_0014736,intv_0006553,0.0,,21
user_0014738,intv_0006554,1.0,2024-04-30,21
user_0014739,intv_0006555,1.0,2024-05-26,21
user_0014742,intv_0006556,0.0,,21
user_0014743,intv_0006557,0.0,,21
user_0014745,intv_0006558,0.0,,21
user_0014746,intv_0006559,0.0,,21
user_0014751,intv_0006560,0.0,,21
user_0014753,intv_0006561,0.0,,21
user_0014754,intv_0006562,0.0,,21
user_0014758,intv_0006563,0.0,,21
user_0014759,intv_0006564,0.0,,21
user_0014760,intv_0006565,0.0,,21
user_0014761,intv_0006566,1.0,2023-08-13,21
user_0014762,intv_0006567,1.0,2023-08-02,21
user_0014763,intv_0006568,0.0,,21
user_0014766,intv_0006569,0.0,,21
user_0014767,intv_0006570,0.0,,21
user_0014768,intv_0006571,1.0,2023-07-14,21
user_0014769,intv_0006572,0.0,,21
user_0014771,intv_0006573,0.0,,21
user_0014773,intv_0006574,0.0,,21
user_0014778,intv_0006575,0.0,,21
user_0014780,intv_0006576,0.0,,21
user_0014781,intv_0006577,0.0,,21
user_0014782,intv_0006578,0.0,,21
user_0014784,intv_0006579,1.0,2024-05-10,21
user_0014785,intv_0006580,0.0,,21
user_0014786,intv_0006581,0.0,,21
user_0014789,intv_0006582,0.0,,21
user_0014790,intv_0006583,0.0,,21
user_0014791,intv_0006584,1.0,2023-03-18,21
user_0014793,intv_0006585,0.0,,21
user_0014796,intv_0006586,0.0,,21
user_0014798,intv_0006587,1.0,2023-03-23,21
user_0014800,intv_0006588,1.0,2023-03-31,21
user_0014801,intv_0006589,1.0,2023-03-15,21
user_0014802,intv_0006590,,,21
user_0014806,intv_0006591,0.0,,21
user_0014807,intv_0006592,0.0,,21
user_0014810,intv_0006593,0.0,,21
user_0014812,intv_0006594,0.0,,21
user_0014813,intv_0006595,0.0,,21
user_0014816,intv_0006596,,,21
user_0014818,intv_0006597,1.0,2024-06-24,21
user_0014820,intv_0006598,0.0,,21
user_0014824,intv_0006599,0.0,,21
user_0014826,intv_0006600,0.0,,21
user_0014830,intv_0006601,1.0,2024-06-17,21
user_0014831,intv_0006602,0.0,,21
user_0014832,intv_0006603,0.0,,21
user_0014835,intv_0006604,1.0,2023-06-20,21
user_0014837,intv_0006605,0.0,,21
user_0014839,intv_0006606,0.0,,21
user_0014841,intv_0006607,0.0,,21
user_0014845,intv_0006608,0.0,,21
user_0014851,intv_0006609,0.0,,21
user_0014852,intv_0006610,0.0,,21
user_0014853,intv_0006611,0.0,,21
user_0014862,intv_0006612,1.0,2023-06-22,21
user_0014864,intv_0006613,0.0,,21
user_0014865,intv_0006614,0.0,,21
user_0014868,intv_0006615,1.0,2023-06-02,21
user_0014870,intv_0006616,0.0,,21
user_0014873,intv_0006617,1.0,2023-11-18,21
user_0014874,intv_0006618,0.0,,21
user_0014879,intv_0006619,1.0,2023-05-19,21
user_0014883,intv_0006620,0.0,,21
user_0014887,intv_0006621,0.0,,21
user_0014892,intv_0006622,0.0,,21
user_0014894,intv_0006623,0.0,,21
user_0014895,intv_0006624,0.0,,21
user_0014899,intv_0006625,0.0,,21
user_0014900,intv_0006626,1.0,2024-01-20,21
user_0014908,intv_0006627,0.0,,21
user_0014910,intv_0006628,0.0,,21
user_0014913,intv_0006629,0.0,,21
user_0014914,intv_0006630,0.0,,21
user_0014921,intv_0006631,1.0,2023-07-07,21
user_0014922,intv_0006632,0.0,,21
user_0014925,intv_0006633,0.0,,21
user_0014926,intv_0006634,0.0,,21
user_0014927,intv_0006635,0.0,,21
user_0014928,intv_0006636,0.0,,21
user_0014930,intv_0006637,,,21
user_0014932,intv_0006638,1.0,2024-02-22,21
user_0014933,intv_0006639,0.0,,21
user_0014935,intv_0006640,0.0,,21
user_0014946,intv_0006641,,,21
user_0014948,intv_0006642,0.0,,21
user_0014950,intv_0006643,1.0,2024-02-05,21
user_0014951,intv_0006644,0.0,,21
user_0014952,intv_0006645,1.0,2024-01-30,21
user_0014954,intv_0006646,0.0,,21
user_0014958,intv_0006647,0.0,,21
user_0014960,intv_0006648,1.0,2023-06-08,21
user_0014961,intv_0006649,,,21
user_0014966,intv_0006650,0.0,,21
user_0014967,intv_0006651,1.0,2024-03-07,21
user_0014970,intv_0006652,0.0,,21
user_0014971,intv_0006653,0.0,,21
user_0014972,intv_0006654,,,21
user_0014973,intv_0006655,0.0,,21
user_0014974,intv_0006656,0.0,,21
user_0014977,intv_0006657,1.0,2023-05-28,21
user_0014978,intv_0006658,1.0,2023-06-11,21
user_0014979,intv_0006659,1.0,2023-06-17,21
user_0014980,intv_0006660,0.0,,21
user_0014982,intv_0006661,,,21
user_0014983,intv_0006662,,,21
user_0014984,intv_0006663,,,21
user_0014985,intv_0006664,,,21
user_0014987,intv_0006665,0.0,,21
user_0014990,intv_0006666,0.0,,21
user_0014991,intv_0006667,0.0,,21
user_0014992,intv_0006668,0.0,,21
user_0014993,intv_0006669,1.0,2023-06-18,21
user_0014996,intv_0006670,0.0,,21
user_0014997,intv_0006671,0.0,,21
user_0015000,intv_0006672,1.0,2023-06-13,21
user_0015001,intv_0006673,0.0,,21
user_0015006,intv_0006674,0.0,,21
user_0015012,intv_0006675,0.0,,21
user_0015015,intv_0006676,,,21
user_0015017,intv_0006677,0.0,,21
user_0015019,intv_0006678,0.0,,21
user_0015022,intv_0006679,0.0,,21
user_0015028,intv_0006680,0.0,,21
user_0015029,intv_0006681,1.0,2023-05-03,21
user_0015035,intv_0006682,0.0,,21
user_0015036,intv_0006683,0.0,,21
user_0015040,intv_0006684,0.0,,21
user_0015042,intv_0006685,0.0,,21
user_0015047,intv_0006686,1.0,2024-07-27,21
user_0015052,intv_0006687,0.0,,21
user_0015057,intv_0006688,0.0,,21
user_0015059,intv_0006689,0.0,,21
user_0015060,intv_0006690,0.0,,21
user_0015061,intv_0006691,0.0,,21
user_0015062,intv_0006692,0.0,,21
user_0015065,intv_0006693,0.0,,21
user_0015066,intv_0006694,0.0,,21
user_0015070,intv_0006695,0.0,,21
user_0015072,intv_0006696,0.0,,21
user_0015073,intv_0006697,0.0,,21
user_0015080,intv_0006698,0.0,,21
user_0015083,intv_0006699,1.0,2024-01-19,21
user_0015084,intv_0006700,0.0,,21
user_0015085,intv_0006701,0.0,,21
user_0015086,intv_0006702,0.0,,21
user_0015091,intv_0006703,1.0,2023-06-29,21
user_0015092,intv_0006704,1.0,2023-06-27,21
user_0015096,intv_0006705,0.0,,21
user_0015098,intv_0006706,0.0,,21
user_0015099,intv_0006707,0.0,,21
user_0015103,intv_0006708,0.0,,21
user_0015104,intv_0006709,0.0,,21
user_0015107,intv_0006710,1.0,2023-12-29,21
user_0015114,intv_0006711,0.0,,21
user_0015115,intv_0006712,0.0,,21
user_0015116,intv_0006713,0.0,,21
user_0015118,intv_0006714,1.0,2024-05-27,21
user_0015119,intv_0006715,1.0,2024-06-09,21
user_0015120,intv_0006716,0.0,,21
user_0015122,intv_0006717,0.0,,21
user_0015123,intv_0006718,0.0,,21
user_0015124,intv_0006719,0.0,,21
user_0015126,intv_0006720,1.0,2024-01-04,21
user_0015128,intv_0006721,0.0,,21
user_0015129,intv_0006722,0.0,,21
user_0015131,intv_0006723,0.0,,21
user_0015133,intv_0006724,1.0,2024-01-23,21
user_0015137,intv_0006725,0.0,,21
user_0015138,intv_0006726,0.0,,21
user_0015139,intv_0006727,0.0,,21
user_0015146,intv_0006728,0.0,,21
user_0015150,intv_0006729,0.0,,21
user_0015157,intv_0006730,0.0,,21
user_0015161,intv_0006731,0.0,,21
user_0015164,intv_0006732,0.0,,21
user_0015166,intv_0006733,0.0,,21
user_0015173,intv_0006734,0.0,,21
user_0015175,intv_0006735,0.0,,21
user_0015177,intv_0006736,0.0,,21
user_0015178,intv_0006737,0.0,,21
user_0015180,intv_0006738,0.0,,21
user_0015182,intv_0006739,1.0,2023-07-11,21
user_0015183,intv_0006740,0.0,,21
user_0015184,intv_0006741,0.0,,21
user_0015186,intv_0006742,0.0,,21
user_0015189,intv_0006743,0.0,,21
user_0015190,intv_0006744,0.0,,21
user_0015192,intv_0006745,,,21
user_0015193,intv_0006746,1.0,2023-07-12,21
user_0015196,intv_0006747,0.0,,21
user_0015197,intv_0006748,1.0,2024-03-01,21
user_0015198,intv_0006749,0.0,,21
user_0015201,intv_0006750,0.0,,21
user_0015205,intv_0006751,0.0,,21
user_0015206,intv_0006752,0.0,,21
user_0015210,intv_0006753,0.0,,21
user_0015211,intv_0006754,0.0,,21
user_0015215,intv_0006755,0.0,,21
user_0015218,intv_0006756,0.0,,21
user_0015219,intv_0006757,0.0,,21
user_0015221,intv_0006758,0.0,,21
user_0015223,intv_0006759,1.0,2023-04-21,21
user_0015228,intv_0006760,0.0,,21
user_0015231,intv_0006761,0.0,,21
user_0015232,intv_0006762,0.0,,21
user_0015233,intv_0006763,0.0,,21
user_0015235,intv_0006764,0.0,,21
user_0015236,intv_0006765,1.0,2024-03-15,21
user_0015237,intv_0006766,0.0,,21
user_0015239,intv_0006767,0.0,,21
user_0015240,intv_0006768,1.0,2024-03-23,21
user_0015241,intv_0006769,0.0,,21
user_0015245,intv_0006770,0.0,,21
user_0015248,intv_0006771,0.0,,21
user_0015252,intv_0006772,0.0,,21
user_0015256,intv_0006773,0.0,,21
user_0015257,intv_0006774,0.0,,21
user_0015261,intv_0006775,0.0,,21
user_0015264,intv_0006776,0.0,,21
user_0015266,intv_0006777,0.0,,21
user_0015269,intv_0006778,0.0,,21
user_0015270,intv_0006779,0.0,,21
user_0015271,intv_0006780,0.0,,21
user_0015273,intv_0006781,0.0,,21
user_0015276,intv_0006782,0.0,,21
user_0015282,intv_0006783,0.0,,21
user_0015283,intv_0006784,0.0,,21
user_0015286,intv_0006785,0.0,,21
user_0015287,intv_0006786,1.0,2024-05-18,21
user_0015293,intv_0006787,0.0,,21
user_0015295,intv_0006788,0.0,,21
user_0015300,intv_0006789,0.0,,21
user_0015303,intv_0006790,0.0,,21
user_0015304,intv_0006791,0.0,,21
user_0015305,intv_0006792,0.0,,21
user_0015307,intv_0006793,0.0,,21
user_0015308,intv_0006794,0.0,,21
user_0015312,intv_0006795,1.0,2023-04-03,21
user_0015313,intv_0006796,0.0,,21
user_0015315,intv_0006797,0.0,,21
user_0015316,intv_0006798,0.0,,21
user_0015317,intv_0006799,0.0,,21
user_0015322,intv_0006800,0.0,,21
user_0015324,intv_0006801,0.0,,21
user_0015326,intv_0006802,0.0,,21
user_0015327,intv_0006803,0.0,,21
user_0015328,intv_0006804,0.0,,21
user_0015330,intv_0006805,0.0,,21
user_0015331,intv_0006806,0.0,,21
user_0015332,intv_0006807,0.0,,21
user_0015333,intv_0006808,0.0,,21
user_0015334,intv_0006809,0.0,,21
user_0015337,intv_0006810,0.0,,21
user_0015338,intv_0006811,0.0,,21
user_0015339,intv_0006812,0.0,,21
user_0015341,intv_0006813,1.0,2024-02-03,21
user_0015343,intv_0006814,1.0,2024-02-22,21
user_0015346,intv_0006815,0.0,,21
user_0015349,intv_0006816,0.0,,21
user_0015351,intv_0006817,1.0,2023-05-22,21
user_0015352,intv_0006818,0.0,,21
user_0015353,intv_0006819,0.0,,21
user_0015355,intv_0006820,0.0,,21
user_0015356,intv_0006821,0.0,,21
user_0015359,intv_0006822,0.0,,21
user_0015360,intv_0006823,0.0,,21
user_0015362,intv_0006824,,,21
user_0015365,intv_0006825,0.0,,21
user_0015367,intv_0006826,,,21
user_0015378,intv_0006827,0.0,,21
user_0015379,intv_0006828,0.0,,21
user_0015381,intv_0006829,,,21
user_0015382,intv_0006830,0.0,,21
user_0015383,intv_0006831,1.0,2024-01-07,21
user_0015384,intv_0006832,0.0,,21
user_0015385,intv_0006833,0.0,,21
user_0015388,intv_0006834,0.0,,21
user_0015389,intv_0006835,,,21
user_0015391,intv_0006836,0.0,,21
user_0015393,intv_0006837,0.0,,21
user_0015398,intv_0006838,0.0,,21
user_0015399,intv_0006839,0.0,,21
user_0015401,intv_0006840,1.0,2024-01-20,21
user_0015403,intv_0006841,0.0,,21
user_0015404,intv_0006842,0.0,,21
user_0015406,intv_0006843,0.0,,21
user_0015407,intv_0006844,1.0,2024-01-11,21
user_0015409,intv_0006845,0.0,,21
user_0015410,intv_0006846,0.0,,21
user_0015412,intv_0006847,1.0,2024-01-31,21
user_0015414,intv_0006848,0.0,,21
user_0015415,intv_0006849,0.0,,21
user_0015418,intv_0006850,0.0,,21
user_0015419,intv_0006851,0.0,,21
user_0015421,intv_0006852,1.0,2024-01-08,21
user_0015423,intv_0006853,0.0,,21
user_0015424,intv_0006854,0.0,,21
user_0015427,intv_0006855,0.0,,21
user_0015428,intv_0006856,0.0,,21
user_0015429,intv_0006857,0.0,,21
user_0015430,intv_0006858,,,21
user_0015431,intv_0006859,0.0,,21
user_0015432,intv_0006860,0.0,,21
user_0015434,intv_0006861,0.0,,21
user_0015435,intv_0006862,0.0,,21
user_0015436,intv_0006863,1.0,2023-06-15,21
user_0015437,intv_0006864,0.0,,21
user_0015441,intv_0006865,0.0,,21
user_0015442,intv_0006866,,,21
user_0015443,intv_0006867,1.0,2023-07-28,21
user_0015444,intv_0006868,0.0,,21
user_0015446,intv_0006869,0.0,,21
user_0015450,intv_0006870,0.0,,21
user_0015452,intv_0006871,0.0,,21
user_0015455,intv_0006872,0.0,,21
user_0015458,intv_0006873,0.0,,21
user_0015460,intv_0006874,1.0,2023-08-02,21
user_0015461,intv_0006875,0.0,,21
user_0015463,intv_0006876,,,21
user_0015466,intv_0006877,0.0,,21
user_0015467,intv_0006878,1.0,2023-07-22,21
user_0015468,intv_0006879,0.0,,21
user_0015472,intv_0006880,0.0,,21
user_0015475,intv_0006881,0.0,,21
user_0015476,intv_0006882,0.0,,21
user_0015480,intv_0006883,,,21
user_0015481,intv_0006884,0.0,,21
user_0015485,intv_0006885,0.0,,21
user_0015486,intv_0006886,,,21
user_0015487,intv_0006887,0.0,,21
user_0015488,intv_0006888,0.0,,21
user_0015491,intv_0006889,0.0,,21
user_0015492,intv_0006890,1.0,2023-07-30,21
user_0015494,intv_0006891,0.0,,21
user_0015497,intv_0006892,0.0,,21
user_0015498,intv_0006893,1.0,2023-08-19,21
user_0015500,intv_0006894,1.0,2023-09-02,21
user_0015509,intv_0006895,0.0,,21
user_0015510,intv_0006896,0.0,,21
user_0015511,intv_0006897,0.0,,21
user_0015517,intv_0006898,0.0,,21
user_0015521,intv_0006899,0.0,,21
user_0015522,intv_0006900,0.0,,21
user_0015525,intv_0006901,0.0,,21
user_0015526,intv_0006902,1.0,2023-07-05,21
user_0015529,intv_0006903,0.0,,21
user_0015530,intv_0006904,0.0,,21
user_0015531,intv_0006905,0.0,,21
user_0015532,intv_0006906,0.0,,21
user_0015534,intv_0006907,0.0,,21
user_0015535,intv_0006908,0.0,,21
user_0015538,intv_0006909,,,21
user_0015541,intv_0006910,0.0,,21
user_0015542,intv_0006911,0.0,,21
user_0015543,intv_0006912,0.0,,21
user_0015546,intv_0006913,0.0,,21
user_0015547,intv_0006914,0.0,,21
user_0015555,intv_0006915,0.0,,21
user_0015557,intv_0006916,,,21
user_0015565,intv_0006917,0.0,,21
user_0015566,intv_0006918,,,21
user_0015567,intv_0006919,0.0,,21
user_0015568,intv_0006920,0.0,,21
user_0015569,intv_0006921,0.0,,21
user_0015570,intv_0006922,0.0,,21
user_0015571,intv_0006923,0.0,,21
user_0015572,intv_0006924,0.0,,21
user_0015573,intv_0006925,0.0,,21
user_0015574,intv_0006926,0.0,,21
user_0015576,intv_0006927,1.0,2023-07-04,21
user_0015577,intv_0006928,0.0,,21
user_0015579,intv_0006929,0.0,,21
user_0015581,intv_0006930,1.0,2023-06-15,21
user_0015583,intv_0006931,0.0,,21
user_0015585,intv_0006932,0.0,,21
user_0015586,intv_0006933,0.0,,21
user_0015588,intv_0006934,0.0,,21
user_0015593,intv_0006935,1.0,2024-06-05,21
user_0015594,intv_0006936,0.0,,21
user_0015599,intv_0006937,0.0,,21
user_0015600,intv_0006938,0.0,,21
user_0015602,intv_0006939,0.0,,21
user_0015603,intv_0006940,0.0,,21
user_0015607,intv_0006941,1.0,2024-01-23,21
user_0015611,intv_0006942,0.0,,21
user_0015613,intv_0006943,0.0,,21
user_0015614,intv_0006944,0.0,,21
user_0015616,intv_0006945,0.0,,21
user_0015618,intv_0006946,1.0,2024-03-13,21
user_0015620,intv_0006947,1.0,2024-01-29,21
user_0015621,intv_0006948,0.0,,21
user_0015625,intv_0006949,0.0,,21
user_0015627,intv_0006950,1.0,2023-07-27,21
user_0015628,intv_0006951,0.0,,21
user_0015630,intv_0006952,0.0,,21
user_0015631,intv_0006953,0.0,,21
user_0015632,intv_0006954,0.0,,21
user_0015633,intv_0006955,1.0,2023-08-06,21
user_0015634,intv_0006956,0.0,,21
user_0015635,intv_0006957,0.0,,21
user_0015637,intv_0006958,0.0,,21
user_0015640,intv_0006959,0.0,,21
user_0015643,intv_0006960,1.0,2023-12-01,21
user_0015646,intv_0006961,1.0,2024-07-27,21
user_0015647,intv_0006962,0.0,,21
user_0015648,intv_0006963,0.0,,21
user_0015649,intv_0006964,1.0,2024-07-16,21
user_0015652,intv_0006965,,,21
user_0015653,intv_0006966,0.0,,21
user_0015654,intv_0006967,0.0,,21
user_0015655,intv_0006968,0.0,,21
user_0015658,intv_0006969,0.0,,21
user_0015662,intv_0006970,0.0,,21
user_0015663,intv_0006971,0.0,,21
user_0015664,intv_0006972,0.0,,21
user_0015668,intv_0006973,,,21
user_0015672,intv_0006974,0.0,,21
user_0015675,intv_0006975,1.0,2024-06-21,21
user_0015677,intv_0006976,0.0,,21
user_0015681,intv_0006977,0.0,,21
user_0015688,intv_0006978,1.0,2023-07-27,21
user_0015690,intv_0006979,0.0,,21
user_0015691,intv_0006980,0.0,,21
user_0015692,intv_0006981,0.0,,21
user_0015693,intv_0006982,0.0,,21
user_0015694,intv_0006983,0.0,,21
user_0015695,intv_0006984,0.0,,21
user_0015700,intv_0006985,0.0,,21
user_0015701,intv_0006986,0.0,,21
user_0015706,intv_0006987,0.0,,21
user_0015707,intv_0006988,0.0,,21
user_0015709,intv_0006989,0.0,,21
user_0015710,intv_0006990,1.0,2023-07-15,21
user_0015713,intv_0006991,1.0,2023-06-24,21
user_0015717,intv_0006992,0.0,,21
user_0015719,intv_0006993,1.0,2023-06-29,21
user_0015721,intv_0006994,0.0,,21
user_0015722,intv_0006995,1.0,2023-07-23,21
user_0015727,intv_0006996,0.0,,21
user_0015728,intv_0006997,0.0,,21
user_0015729,intv_0006998,0.0,,21
user_0015733,intv_0006999,1.0,2024-02-13,21
user_0015734,intv_0007000,0.0,,21
user_0015737,intv_0007001,0.0,,21
user_0015742,intv_0007002,1.0,2023-08-21,21
user_0015743,intv_0007003,0.0,,21
user_0015747,intv_0007004,1.0,2024-04-17,21
user_0015750,intv_0007005,1.0,2024-05-02,21
user_0015752,intv_0007006,0.0,,21
user_0015753,intv_0007007,0.0,,21
user_0015756,intv_0007008,1.0,2023-02-26,21
user_0015758,intv_0007009,0.0,,21
user_0015759,intv_0007010,0.0,,21
user_0015764,intv_0007011,0.0,,21
user_0015766,intv_0007012,0.0,,21
user_0015774,intv_0007013,0.0,,21
user_0015780,intv_0007014,0.0,,21
user_0015782,intv_0007015,0.0,,21
user_0015785,intv_0007016,1.0,2023-05-08,21
user_0015788,intv_0007017,0.0,,21
user_0015789,intv_0007018,0.0,,21
user_0015792,intv_0007019,,,21
user_0015795,intv_0007020,1.0,2024-04-07,21
user_0015797,intv_0007021,1.0,2024-04-25,21
user_0015805,intv_0007022,0.0,,21
user_0015809,intv_0007023,0.0,,21
user_0015811,intv_0007024,0.0,,21
user_0015812,intv_0007025,1.0,2024-07-04,21
user_0015813,intv_0007026,0.0,,21
user_0015817,intv_0007027,0.0,,21
user_0015818,intv_0007028,0.0,,21
user_0015819,intv_0007029,1.0,2024-06-01,21
user_0015820,intv_0007030,0.0,,21
user_0015823,intv_0007031,0.0,,21
user_0015826,intv_0007032,1.0,2023-12-13,21
user_0015829,intv_0007033,0.0,,21
user_0015831,intv_0007034,1.0,2024-01-03,21
user_0015837,intv_0007035,0.0,,21
user_0015839,intv_0007036,1.0,2023-12-30,21
user_0015840,intv_0007037,0.0,,21
user_0015841,intv_0007038,0.0,,21
user_0015847,intv_0007039,1.0,2023-10-04,21
user_0015848,intv_0007040,0.0,,21
user_0015849,intv_0007041,1.0,2023-10-13,21
user_0015850,intv_0007042,,,21
user_0015851,intv_0007043,0.0,,21
user_0015854,intv_0007044,0.0,,21
user_0015855,intv_0007045,0.0,,21
user_0015857,intv_0007046,0.0,,21
user_0015858,intv_0007047,1.0,2023-05-31,21
user_0015862,intv_0007048,0.0,,21
user_0015863,intv_0007049,1.0,2023-05-15,21
user_0015864,intv_0007050,0.0,,21
user_0015866,intv_0007051,,,21
user_0015868,intv_0007052,0.0,,21
user_0015869,intv_0007053,0.0,,21
user_0015870,intv_0007054,0.0,,21
user_0015871,intv_0007055,0.0,,21
user_0015873,intv_0007056,0.0,,21
user_0015874,intv_0007057,0.0,,21
user_0015875,intv_0007058,0.0,,21
user_0015876,intv_0007059,0.0,,21
user_0015877,intv_0007060,0.0,,21
user_0015878,intv_0007061,0.0,,21
user_0015879,intv_0007062,0.0,,21
user_0015882,intv_0007063,0.0,,21
user_0015884,intv_0007064,1.0,2023-07-27,21
user_0015890,intv_0007065,1.0,2023-07-24,21
user_0015891,intv_0007066,0.0,,21
user_0015894,intv_0007067,0.0,,21
user_0015897,intv_0007068,0.0,,21
user_0015905,intv_0007069,0.0,,21
user_0015907,intv_0007070,0.0,,21
user_0015908,intv_0007071,1.0,2024-05-18,21
user_0015910,intv_0007072,0.0,,21
user_0015913,intv_0007073,0.0,,21
user_0015914,intv_0007074,1.0,2023-06-28,21
user_0015917,intv_0007075,0.0,,21
user_0015920,intv_0007076,0.0,,21
user_0015921,intv_0007077,0.0,,21
user_0015922,intv_0007078,0.0,,21
user_0015926,intv_0007079,0.0,,21
user_0015927,intv_0007080,0.0,,21
user_0015930,intv_0007081,1.0,2024-03-27,21
user_0015937,intv_0007082,0.0,,21
user_0015939,intv_0007083,0.0,,21
user_0015940,intv_0007084,0.0,,21
user_0015941,intv_0007085,1.0,2023-07-24,21
user_0015942,intv_0007086,1.0,2023-07-15,21
user_0015944,intv_0007087,0.0,,21
user_0015946,intv_0007088,0.0,,21
user_0015947,intv_0007089,1.0,2023-07-11,21
user_0015951,intv_0007090,0.0,,21
user_0015953,intv_0007091,0.0,,21
user_0015954,intv_0007092,,,21
user_0015956,intv_0007093,0.0,,21
