user_id,latent_uplift_group
user_0010861,lost_cause
user_0010862,lost_cause
user_0010863,sure_thing
user_0010864,lost_cause
user_0010865,persuadable
user_0010866,sure_thing
user_0010867,sure_thing
user_0010868,persuadable
user_0010869,lost_cause
user_0010870,persuadable
user_0010871,sure_thing
user_0010872,lost_cause
user_0010873,persuadable
user_0010874,persuadable
user_0010875,sure_thing
user_0010876,persuadable
user_0010877,persuadable
user_0010878,lost_cause
user_0010879,persuadable
user_0010880,lost_cause
user_0010881,sleeping_dog
user_0010882,persuadable
user_0010883,lost_cause
user_0010884,lost_cause
user_0010885,lost_cause
user_0010886,persuadable
user_0010887,lost_cause
user_0010888,sleeping_dog
user_0010889,persuadable
user_0010890,persuadable
user_0010891,sure_thing
user_0010892,lost_cause
user_0010893,lost_cause
user_0010894,lost_cause
user_0010895,persuadable
user_0010896,lost_cause
user_0010897,persuadable
user_0010898,lost_cause
user_0010899,lost_cause
user_0010900,sure_thing
user_0010901,sure_thing
user_0010902,persuadable
user_0010903,lost_cause
user_0010904,lost_cause
user_0010905,lost_cause
user_0010906,lost_cause
user_0010907,lost_cause
user_0010908,lost_cause
user_0010909,lost_cause
user_0010910,lost_cause
user_0010911,persuadable
user_0010912,persuadable
user_0010913,lost_cause
user_0010914,lost_cause
user_0010915,persuadable
user_0010916,lost_cause
user_0010917,lost_cause
user_0010918,lost_cause
user_0010919,lost_cause
user_0010920,persuadable
user_0010921,sleeping_dog
user_0010922,lost_cause
user_0010923,lost_cause
user_0010924,persuadable
user_0010925,lost_cause
user_0010926,lost_cause
user_0010927,lost_cause
user_0010928,lost_cause
user_0010929,persuadable
user_0010930,persuadable
user_0010931,sure_thing
user_0010932,persuadable
user_0010933,lost_cause
user_0010934,lost_cause
user_0010935,sure_thing
user_0010936,persuadable
user_0010937,lost_cause
user_0010938,sure_thing
user_0010939,lost_cause
user_0010940,lost_cause
user_0010941,lost_cause
user_0010942,sure_thing
user_0010943,lost_cause
user_0010944,sleeping_dog
user_0010945,persuadable
user_0010946,lost_cause
user_0010947,persuadable
user_0010948,sure_thing
user_0010949,persuadable
user_0010950,lost_cause
user_0010951,sure_thing
user_0010952,lost_cause
user_0010953,sure_thing
user_0010954,lost_cause
user_0010955,persuadable
user_0010956,sure_thing
user_0010957,lost_cause
user_0010958,sure_thing
user_0010959,sure_thing
user_0010960,sleeping_dog
user_0010961,persuadable
user_0010962,sure_thing
user_0010963,lost_cause
user_0010964,persuadable
user_0010965,sure_thing
user_0010966,lost_cause
user_0010967,sure_thing
user_0010968,persuadable
user_0010969,sure_thing
user_0010970,lost_cause
user_0010971,persuadable
user_0010972,persuadable
user_0010973,lost_cause
user_0010974,persuadable
user_0010975,lost_cause
user_0010976,persuadable
user_0010977,lost_cause
user_0010978,sure_thing
user_0010979,lost_cause
user_0010980,lost_cause
user_0010981,lost_cause
user_0010982,sure_thing
user_0010983,sleeping_dog
user_0010984,sure_thing
user_0010985,persuadable
user_0010986,persuadable
user_0010987,sure_thing
user_0010988,lost_cause
user_0010989,persuadable
user_0010990,sleeping_dog
user_0010991,sure_thing
user_0010992,lost_cause
user_0010993,lost_cause
user_0010994,sure_thing
user_0010995,persuadable
user_0010996,lost_cause
user_0010997,lost_cause
user_0010998,sure_thing
user_0010999,persuadable
user_0011000,persuadable
user_0011001,lost_cause
user_0011002,persuadable
user_0011003,lost_cause
user_0011004,lost_cause
user_0011005,persuadable
user_0011006,lost_cause
user_0011007,lost_cause
user_0011008,sure_thing
user_0011009,lost_cause
user_0011010,sleeping_dog
user_0011011,persuadable
user_0011012,sleeping_dog
user_0011013,lost_cause
user_0011014,persuadable
user_0011015,lost_cause
user_0011016,persuadable
user_0011017,lost_cause
user_0011018,lost_cause
user_0011019,lost_cause
user_0011020,lost_cause
user_0011021,persuadable
user_0011022,lost_cause
user_0011023,lost_cause
user_0011024,sure_thing
user_0011025,sleeping_dog
user_0011026,persuadable
user_0011027,persuadable
user_0011028,persuadable
user_0011029,persuadable
user_0011030,lost_cause
user_0011031,lost_cause
user_0011032,lost_cause
user_0011033,sure_thing
user_0011034,lost_cause
user_0011035,sure_thing
user_0011036,sure_thing
user_0011037,lost_cause
user_0011038,sure_thing
user_0011039,sure_thing
user_0011040,sure_thing
user_0011041,sure_thing
user_0011042,lost_cause
user_0011043,persuadable
user_0011044,lost_cause
user_0011045,sure_thing
user_0011046,lost_cause
user_0011047,lost_cause
user_0011048,persuadable
user_0011049,persuadable
user_0011050,lost_cause
user_0011051,lost_cause
user_0011052,sure_thing
user_0011053,persuadable
user_0011054,lost_cause
user_0011055,persuadable
user_0011056,sure_thing
user_0011057,lost_cause
user_0011058,lost_cause
user_0011059,lost_cause
user_0011060,sure_thing
user_0011061,lost_cause
user_0011062,persuadable
user_0011063,persuadable
user_0011064,lost_cause
user_0011065,lost_cause
user_0011066,lost_cause
user_0011067,persuadable
user_0011068,persuadable
user_0011069,lost_cause
user_0011070,lost_cause
user_0011071,lost_cause
user_0011072,persuadable
user_0011073,persuadable
user_0011074,lost_cause
user_0011075,persuadable
user_0011076,lost_cause
user_0011077,lost_cause
user_0011078,lost_cause
user_0011079,lost_cause
user_0011080,sure_thing
user_0011081,persuadable
user_0011082,persuadable
user_0011083,sure_thing
user_0011084,sleeping_dog
user_0011085,lost_cause
user_0011086,lost_cause
user_0011087,persuadable
user_0011088,sure_thing
user_0011089,sure_thing
user_0011090,persuadable
user_0011091,persuadable
user_0011092,sure_thing
user_0011093,lost_cause
user_0011094,lost_cause
user_0011095,lost_cause
user_0011096,lost_cause
user_0011097,sleeping_dog
user_0011098,sure_thing
user_0011099,persuadable
user_0011100,persuadable
user_0011101,sure_thing
user_0011102,persuadable
user_0011103,sure_thing
user_0011104,sure_thing
user_0011105,persuadable
user_0011106,lost_cause
user_0011107,persuadable
user_0011108,persuadable
user_0011109,persuadable
user_0011110,lost_cause
user_0011111,persuadable
user_0011112,lost_cause
user_0011113,sure_thing
user_0011114,lost_cause
user_0011115,persuadable
user_0011116,lost_cause
user_0011117,persuadable
user_0011118,sure_thing
user_0011119,sure_thing
user_0011120,lost_cause
user_0011121,persuadable
user_0011122,sleeping_dog
user_0011123,sure_thing
user_0011124,lost_cause
user_0011125,persuadable
user_0011126,sure_thing
user_0011127,sleeping_dog
user_0011128,lost_cause
user_0011129,persuadable
user_0011130,lost_cause
user_0011131,sure_thing
user_0011132,sure_thing
user_0011133,persuadable
user_0011134,sure_thing
user_0011135,sure_thing
user_0011136,persuadable
user_0011137,persuadable
user_0011138,lost_cause
user_0011139,persuadable
user_0011140,persuadable
user_0011141,lost_cause
user_0011142,sure_thing
user_0011143,persuadable
user_0011144,lost_cause
user_0011145,sleeping_dog
user_0011146,lost_cause
user_0011147,sleeping_dog
user_0011148,lost_cause
user_0011149,persuadable
user_0011150,persuadable
user_0011151,sleeping_dog
user_0011152,lost_cause
user_0011153,lost_cause
user_0011154,persuadable
user_0011155,lost_cause
user_0011156,lost_cause
user_0011157,lost_cause
user_0011158,sure_thing
user_0011159,lost_cause
user_0011160,lost_cause
user_0011161,lost_cause
user_0011162,lost_cause
user_0011163,persuadable
user_0011164,sure_thing
user_0011165,lost_cause
user_0011166,sleeping_dog
user_0011167,sure_thing
user_0011168,lost_cause
user_0011169,lost_cause
user_0011170,persuadable
user_0011171,lost_cause
user_0011172,sure_thing
user_0011173,persuadable
user_0011174,lost_cause
user_0011175,lost_cause
user_0011176,sure_thing
user_0011177,lost_cause
user_0011178,lost_cause
user_0011179,lost_cause
user_0011180,lost_cause
user_0011181,persuadable
user_0011182,persuadable
user_0011183,lost_cause
user_0011184,persuadable
user_0011185,lost_cause
user_0011186,sure_thing
user_0011187,persuadable
user_0011188,sleeping_dog
user_0011189,lost_cause
user_0011190,persuadable
user_0011191,lost_cause
user_0011192,persuadable
user_0011193,sleeping_dog
user_0011194,persuadable
user_0011195,lost_cause
user_0011196,persuadable
user_0011197,sure_thing
user_0011198,sure_thing
user_0011199,lost_cause
user_0011200,lost_cause
user_0011201,sure_thing
user_0011202,lost_cause
user_0011203,sure_thing
user_0011204,persuadable
user_0011205,persuadable
user_0011206,lost_cause
user_0011207,lost_cause
user_0011208,lost_cause
user_0011209,lost_cause
user_0011210,persuadable
user_0011211,lost_cause
user_0011212,lost_cause
user_0011213,persuadable
user_0011214,lost_cause
user_0011215,sure_thing
user_0011216,sure_thing
user_0011217,persuadable
user_0011218,lost_cause
user_0011219,persuadable
user_0011220,sure_thing
user_0011221,lost_cause
user_0011222,sure_thing
user_0011223,lost_cause
user_0011224,sure_thing
user_0011225,lost_cause
user_0011226,lost_cause
user_0011227,lost_cause
user_0011228,persuadable
user_0011229,persuadable
user_0011230,lost_cause
user_0011231,lost_cause
user_0011232,lost_cause
user_0011233,lost_cause
user_0011234,sure_thing
user_0011235,sleeping_dog
user_0011236,lost_cause
user_0011237,sure_thing
user_0011238,persuadable
user_0011239,lost_cause
user_0011240,persuadable
user_0011241,lost_cause
user_0011242,sure_thing
user_0011243,persuadable
user_0011244,lost_cause
user_0011245,sure_thing
user_0011246,lost_cause
user_0011247,lost_cause
user_0011248,sure_thing
user_0011249,lost_cause
user_0011250,persuadable
user_0011251,persuadable
user_0011252,persuadable
user_0011253,sleeping_dog
user_0011254,persuadable
user_0011255,persuadable
user_0011256,lost_cause
user_0011257,lost_cause
user_0011258,lost_cause
user_0011259,persuadable
user_0011260,lost_cause
user_0011261,sure_thing
user_0011262,lost_cause
user_0011263,sleeping_dog
user_0011264,sure_thing
user_0011265,sure_thing
user_0011266,lost_cause
user_0011267,lost_cause
user_0011268,sure_thing
user_0011269,sure_thing
user_0011270,sleeping_dog
user_0011271,sure_thing
user_0011272,persuadable
user_0011273,sure_thing
user_0011274,lost_cause
user_0011275,sure_thing
user_0011276,lost_cause
user_0011277,lost_cause
user_0011278,lost_cause
user_0011279,lost_cause
user_0011280,lost_cause
user_0011281,persuadable
user_0011282,persuadable
user_0011283,lost_cause
user_0011284,persuadable
user_0011285,persuadable
user_0011286,sleeping_dog
user_0011287,lost_cause
user_0011288,sleeping_dog
user_0011289,lost_cause
user_0011290,sure_thing
user_0011291,lost_cause
user_0011292,persuadable
user_0011293,lost_cause
user_0011294,sure_thing
user_0011295,lost_cause
user_0011296,lost_cause
user_0011297,persuadable
user_0011298,sure_thing
user_0011299,lost_cause
user_0011300,lost_cause
user_0011301,lost_cause
user_0011302,lost_cause
user_0011303,persuadable
user_0011304,lost_cause
user_0011305,sure_thing
user_0011306,lost_cause
user_0011307,sure_thing
user_0011308,lost_cause
user_0011309,lost_cause
user_0011310,lost_cause
user_0011311,lost_cause
user_0011312,sure_thing
user_0011313,sure_thing
user_0011314,lost_cause
user_0011315,lost_cause
user_0011316,sleeping_dog
user_0011317,sleeping_dog
user_0011318,lost_cause
user_0011319,lost_cause
user_0011320,lost_cause
user_0011321,lost_cause
user_0011322,sleeping_dog
user_0011323,lost_cause
user_0011324,sure_thing
user_0011325,lost_cause
user_0011326,persuadable
user_0011327,sure_thing
user_0011328,sleeping_dog
user_0011329,lost_cause
user_0011330,sure_thing
user_0011331,lost_cause
user_0011332,lost_cause
user_0011333,lost_cause
user_0011334,sleeping_dog
user_0011335,lost_cause
user_0011336,lost_cause
user_0011337,persuadable
user_0011338,persuadable
user_0011339,lost_cause
user_0011340,lost_cause
user_0011341,lost_cause
user_0011342,sure_thing
user_0011343,lost_cause
user_0011344,lost_cause
user_0011345,lost_cause
user_0011346,lost_cause
user_0011347,lost_cause
user_0011348,lost_cause
user_0011349,lost_cause
user_0011350,persuadable
user_0011351,lost_cause
user_0011352,lost_cause
user_0011353,lost_cause
user_0011354,lost_cause
user_0011355,lost_cause
user_0011356,sleeping_dog
user_0011357,lost_cause
user_0011358,sure_thing
user_0011359,lost_cause
user_0011360,sleeping_dog
user_0011361,lost_cause
user_0011362,lost_cause
user_0011363,lost_cause
user_0011364,sure_thing
user_0011365,sure_thing
user_0011366,persuadable
user_0011367,persuadable
user_0011368,lost_cause
user_0011369,sure_thing
user_0011370,sure_thing
user_0011371,sure_thing
user_0011372,sure_thing
user_0011373,sure_thing
user_0011374,sure_thing
user_0011375,sleeping_dog
user_0011376,lost_cause
user_0011377,sleeping_dog
user_0011378,sure_thing
user_0011379,persuadable
user_0011380,lost_cause
user_0011381,lost_cause
user_0011382,persuadable
user_0011383,lost_cause
user_0011384,lost_cause
user_0011385,persuadable
user_0011386,persuadable
user_0011387,lost_cause
user_0011388,lost_cause
user_0011389,sleeping_dog
user_0011390,persuadable
user_0011391,sleeping_dog
user_0011392,lost_cause
user_0011393,sure_thing
user_0011394,sleeping_dog
user_0011395,persuadable
user_0011396,lost_cause
user_0011397,lost_cause
user_0011398,sure_thing
user_0011399,lost_cause
user_0011400,persuadable
user_0011401,sure_thing
user_0011402,lost_cause
user_0011403,lost_cause
user_0011404,lost_cause
user_0011405,lost_cause
user_0011406,lost_cause
user_0011407,persuadable
user_0011408,sure_thing
user_0011409,lost_cause
user_0011410,lost_cause
user_0011411,sleeping_dog
user_0011412,persuadable
user_0011413,lost_cause
user_0011414,sure_thing
user_0011415,lost_cause
user_0011416,lost_cause
user_0011417,sure_thing
user_0011418,lost_cause
user_0011419,lost_cause
user_0011420,persuadable
user_0011421,sleeping_dog
user_0011422,lost_cause
user_0011423,lost_cause
user_0011424,persuadable
user_0011425,persuadable
user_0011426,lost_cause
user_0011427,sure_thing
user_0011428,sleeping_dog
user_0011429,sleeping_dog
user_0011430,sure_thing
user_0011431,lost_cause
user_0011432,lost_cause
user_0011433,lost_cause
user_0011434,sure_thing
user_0011435,lost_cause
user_0011436,sure_thing
user_0011437,persuadable
user_0011438,lost_cause
user_0011439,lost_cause
user_0011440,persuadable
user_0011441,lost_cause
user_0011442,persuadable
user_0011443,lost_cause
user_0011444,lost_cause
user_0011445,lost_cause
user_0011446,persuadable
user_0011447,sleeping_dog
user_0011448,lost_cause
user_0011449,lost_cause
user_0011450,sure_thing
user_0011451,sure_thing
user_0011452,persuadable
user_0011453,lost_cause
user_0011454,lost_cause
user_0011455,lost_cause
user_0011456,lost_cause
user_0011457,persuadable
user_0011458,lost_cause
user_0011459,lost_cause
user_0011460,lost_cause
user_0011461,lost_cause
user_0011462,lost_cause
user_0011463,lost_cause
user_0011464,sure_thing
user_0011465,persuadable
user_0011466,sure_thing
user_0011467,sure_thing
user_0011468,sure_thing
user_0011469,lost_cause
user_0011470,lost_cause
user_0011471,sure_thing
user_0011472,lost_cause
user_0011473,sleeping_dog
user_0011474,persuadable
user_0011475,persuadable
user_0011476,lost_cause
user_0011477,persuadable
user_0011478,sure_thing
user_0011479,lost_cause
user_0011480,lost_cause
user_0011481,persuadable
user_0011482,sure_thing
user_0011483,lost_cause
user_0011484,persuadable
user_0011485,lost_cause
user_0011486,lost_cause
user_0011487,persuadable
user_0011488,lost_cause
user_0011489,persuadable
user_0011490,sleeping_dog
user_0011491,lost_cause
user_0011492,sleeping_dog
user_0011493,sure_thing
user_0011494,persuadable
user_0011495,lost_cause
user_0011496,lost_cause
user_0011497,lost_cause
user_0011498,sleeping_dog
user_0011499,persuadable
user_0011500,lost_cause
user_0011501,sure_thing
user_0011502,sure_thing
user_0011503,persuadable
user_0011504,sure_thing
user_0011505,lost_cause
user_0011506,persuadable
user_0011507,persuadable
user_0011508,lost_cause
user_0011509,lost_cause
user_0011510,sleeping_dog
user_0011511,lost_cause
user_0011512,persuadable
user_0011513,sure_thing
user_0011514,sleeping_dog
user_0011515,lost_cause
user_0011516,sure_thing
user_0011517,lost_cause
user_0011518,lost_cause
user_0011519,persuadable
user_0011520,sure_thing
user_0011521,persuadable
user_0011522,lost_cause
user_0011523,lost_cause
user_0011524,lost_cause
user_0011525,lost_cause
user_0011526,lost_cause
user_0011527,sure_thing
user_0011528,lost_cause
user_0011529,lost_cause
user_0011530,persuadable
user_0011531,sure_thing
user_0011532,lost_cause
user_0011533,lost_cause
user_0011534,lost_cause
user_0011535,sure_thing
user_0011536,sleeping_dog
user_0011537,sure_thing
user_0011538,lost_cause
user_0011539,lost_cause
user_0011540,persuadable
user_0011541,lost_cause
user_0011542,sure_thing
user_0011543,sure_thing
user_0011544,lost_cause
user_0011545,persuadable
user_0011546,lost_cause
user_0011547,lost_cause
user_0011548,persuadable
user_0011549,sure_thing
user_0011550,sleeping_dog
user_0011551,lost_cause
user_0011552,lost_cause
user_0011553,persuadable
user_0011554,lost_cause
user_0011555,persuadable
user_0011556,lost_cause
user_0011557,lost_cause
user_0011558,lost_cause
user_0011559,lost_cause
user_0011560,persuadable
user_0011561,sure_thing
user_0011562,sure_thing
user_0011563,sure_thing
user_0011564,sure_thing
user_0011565,sure_thing
user_0011566,lost_cause
user_0011567,lost_cause
user_0011568,persuadable
user_0011569,lost_cause
user_0011570,sure_thing
user_0011571,lost_cause
user_0011572,lost_cause
user_0011573,lost_cause
user_0011574,lost_cause
user_0011575,persuadable
user_0011576,lost_cause
user_0011577,lost_cause
user_0011578,persuadable
user_0011579,lost_cause
user_0011580,sure_thing
user_0011581,lost_cause
user_0011582,sleeping_dog
user_0011583,lost_cause
user_0011584,sleeping_dog
user_0011585,lost_cause
user_0011586,sure_thing
user_0011587,lost_cause
user_0011588,lost_cause
user_0011589,lost_cause
user_0011590,lost_cause
user_0011591,lost_cause
user_0011592,sure_thing
user_0011593,persuadable
user_0011594,lost_cause
user_0011595,lost_cause
user_0011596,sure_thing
user_0011597,persuadable
user_0011598,sleeping_dog
user_0011599,persuadable
user_0011600,persuadable
user_0011601,sure_thing
user_0011602,sure_thing
user_0011603,lost_cause
user_0011604,lost_cause
user_0011605,lost_cause
user_0011606,sleeping_dog
user_0011607,sleeping_dog
user_0011608,sure_thing
user_0011609,sure_thing
user_0011610,persuadable
user_0011611,sure_thing
user_0011612,lost_cause
user_0011613,lost_cause
user_0011614,sure_thing
user_0011615,lost_cause
user_0011616,sure_thing
user_0011617,lost_cause
user_0011618,lost_cause
user_0011619,sure_thing
user_0011620,persuadable
user_0011621,sure_thing
user_0011622,lost_cause
user_0011623,lost_cause
user_0011624,lost_cause
user_0011625,sure_thing
user_0011626,sleeping_dog
user_0011627,sure_thing
user_0011628,sure_thing
user_0011629,persuadable
user_0011630,sure_thing
user_0011631,lost_cause
user_0011632,sure_thing
user_0011633,lost_cause
user_0011634,sleeping_dog
user_0011635,lost_cause
user_0011636,lost_cause
user_0011637,lost_cause
user_0011638,persuadable
user_0011639,lost_cause
user_0011640,persuadable
user_0011641,lost_cause
user_0011642,lost_cause
user_0011643,sleeping_dog
user_0011644,lost_cause
user_0011645,lost_cause
user_0011646,lost_cause
user_0011647,persuadable
user_0011648,sure_thing
user_0011649,lost_cause
user_0011650,lost_cause
user_0011651,sure_thing
user_0011652,sure_thing
user_0011653,sure_thing
user_0011654,lost_cause
user_0011655,sleeping_dog
user_0011656,sleeping_dog
user_0011657,lost_cause
user_0011658,sure_thing
user_0011659,lost_cause
user_0011660,sure_thing
user_0011661,sleeping_dog
user_0011662,sleeping_dog
user_0011663,sure_thing
user_0011664,sure_thing
user_0011665,persuadable
user_0011666,lost_cause
user_0011667,lost_cause
user_0011668,persuadable
user_0011669,lost_cause
user_0011670,lost_cause
user_0011671,sure_thing
user_0011672,lost_cause
user_0011673,lost_cause
user_0011674,persuadable
user_0011675,lost_cause
user_0011676,sleeping_dog
user_0011677,sure_thing
user_0011678,lost_cause
user_0011679,sure_thing
user_0011680,sleeping_dog
user_0011681,sure_thing
user_0011682,sure_thing
user_0011683,persuadable
user_0011684,sure_thing
user_0011685,sure_thing
user_0011686,lost_cause
user_0011687,persuadable
user_0011688,lost_cause
user_0011689,lost_cause
user_0011690,persuadable
user_0011691,lost_cause
user_0011692,persuadable
user_0011693,persuadable
user_0011694,lost_cause
user_0011695,lost_cause
user_0011696,sleeping_dog
user_0011697,lost_cause
user_0011698,persuadable
user_0011699,persuadable
user_0011700,lost_cause
user_0011701,sure_thing
user_0011702,persuadable
user_0011703,persuadable
user_0011704,persuadable
user_0011705,sure_thing
user_0011706,sure_thing
user_0011707,persuadable
user_0011708,persuadable
user_0011709,persuadable
user_0011710,lost_cause
user_0011711,lost_cause
user_0011712,persuadable
user_0011713,persuadable
user_0011714,lost_cause
user_0011715,sure_thing
user_0011716,sleeping_dog
user_0011717,sure_thing
user_0011718,sleeping_dog
user_0011719,lost_cause
user_0011720,lost_cause
user_0011721,lost_cause
user_0011722,persuadable
user_0011723,sure_thing
user_0011724,persuadable
user_0011725,sure_thing
user_0011726,sure_thing
user_0011727,lost_cause
user_0011728,sure_thing
user_0011729,sure_thing
user_0011730,sleeping_dog
user_0011731,lost_cause
user_0011732,sure_thing
user_0011733,sure_thing
user_0011734,lost_cause
user_0011735,lost_cause
user_0011736,lost_cause
user_0011737,persuadable
user_0011738,lost_cause
user_0011739,lost_cause
user_0011740,lost_cause
user_0011741,sleeping_dog
user_0011742,lost_cause
user_0011743,sleeping_dog
user_0011744,sure_thing
user_0011745,lost_cause
user_0011746,lost_cause
user_0011747,lost_cause
user_0011748,sleeping_dog
user_0011749,lost_cause
user_0011750,lost_cause
user_0011751,lost_cause
user_0011752,lost_cause
user_0011753,sleeping_dog
user_0011754,lost_cause
user_0011755,lost_cause
user_0011756,persuadable
user_0011757,lost_cause
user_0011758,sure_thing
user_0011759,lost_cause
user_0011760,sure_thing
user_0011761,lost_cause
user_0011762,sure_thing
user_0011763,persuadable
user_0011764,lost_cause
user_0011765,sure_thing
user_0011766,sure_thing
user_0011767,sure_thing
user_0011768,sure_thing
user_0011769,lost_cause
user_0011770,lost_cause
user_0011771,sure_thing
user_0011772,lost_cause
user_0011773,lost_cause
user_0011774,lost_cause
user_0011775,lost_cause
user_0011776,lost_cause
user_0011777,persuadable
user_0011778,lost_cause
user_0011779,lost_cause
user_0011780,lost_cause
user_0011781,lost_cause
user_0011782,lost_cause
user_0011783,lost_cause
user_0011784,lost_cause
user_0011785,sure_thing
user_0011786,persuadable
user_0011787,lost_cause
user_0011788,sure_thing
user_0011789,persuadable
user_0011790,lost_cause
user_0011791,sure_thing
user_0011792,lost_cause
user_0011793,lost_cause
user_0011794,lost_cause
user_0011795,sleeping_dog
user_0011796,sure_thing
user_0011797,lost_cause
user_0011798,lost_cause
user_0011799,lost_cause
user_0011800,persuadable
user_0011801,lost_cause
user_0011802,sleeping_dog
user_0011803,lost_cause
user_0011804,lost_cause
user_0011805,lost_cause
user_0011806,lost_cause
user_0011807,persuadable
user_0011808,sleeping_dog
user_0011809,persuadable
user_0011810,persuadable
user_0011811,persuadable
user_0011812,sure_thing
user_0011813,sure_thing
user_0011814,persuadable
user_0011815,lost_cause
user_0011816,persuadable
user_0011817,lost_cause
user_0011818,lost_cause
user_0011819,lost_cause
user_0011820,lost_cause
user_0011821,lost_cause
user_0011822,sure_thing
user_0011823,lost_cause
user_0011824,persuadable
user_0011825,lost_cause
user_0011826,sure_thing
user_0011827,lost_cause
user_0011828,lost_cause
user_0011829,lost_cause
user_0011830,persuadable
user_0011831,lost_cause
user_0011832,lost_cause
user_0011833,sure_thing
user_0011834,persuadable
user_0011835,lost_cause
user_0011836,persuadable
user_0011837,sure_thing
user_0011838,lost_cause
user_0011839,persuadable
user_0011840,lost_cause
user_0011841,lost_cause
user_0011842,lost_cause
user_0011843,sure_thing
user_0011844,sleeping_dog
user_0011845,sure_thing
user_0011846,persuadable
user_0011847,lost_cause
user_0011848,persuadable
user_0011849,sure_thing
user_0011850,lost_cause
user_0011851,lost_cause
user_0011852,lost_cause
user_0011853,sleeping_dog
user_0011854,lost_cause
user_0011855,sleeping_dog
user_0011856,lost_cause
user_0011857,lost_cause
user_0011858,lost_cause
user_0011859,lost_cause
user_0011860,lost_cause
user_0011861,persuadable
user_0011862,persuadable
user_0011863,sleeping_dog
user_0011864,lost_cause
user_0011865,lost_cause
user_0011866,persuadable
user_0011867,sleeping_dog
user_0011868,lost_cause
user_0011869,lost_cause
user_0011870,lost_cause
user_0011871,lost_cause
user_0011872,lost_cause
user_0011873,lost_cause
user_0011874,persuadable
user_0011875,lost_cause
user_0011876,persuadable
user_0011877,lost_cause
user_0011878,persuadable
user_0011879,lost_cause
user_0011880,persuadable
user_0011881,persuadable
user_0011882,lost_cause
user_0011883,sure_thing
user_0011884,lost_cause
user_0011885,sure_thing
user_0011886,persuadable
user_0011887,lost_cause
user_0011888,lost_cause
user_0011889,persuadable
user_0011890,persuadable
user_0011891,persuadable
user_0011892,lost_cause
user_0011893,lost_cause
user_0011894,persuadable
user_0011895,lost_cause
user_0011896,lost_cause
user_0011897,lost_cause
user_0011898,persuadable
user_0011899,persuadable
user_0011900,persuadable
user_0011901,lost_cause
user_0011902,lost_cause
user_0011903,lost_cause
user_0011904,sure_thing
user_0011905,sleeping_dog
user_0011906,persuadable
user_0011907,lost_cause
user_0011908,lost_cause
user_0011909,lost_cause
user_0011910,persuadable
user_0011911,lost_cause
user_0011912,persuadable
user_0011913,sure_thing
user_0011914,lost_cause
user_0011915,lost_cause
user_0011916,lost_cause
user_0011917,lost_cause
user_0011918,sure_thing
user_0011919,persuadable
user_0011920,persuadable
user_0011921,sure_thing
user_0011922,persuadable
user_0011923,lost_cause
user_0011924,sure_thing
user_0011925,sure_thing
user_0011926,lost_cause
user_0011927,lost_cause
user_0011928,lost_cause
user_0011929,persuadable
user_0011930,sure_thing
user_0011931,lost_cause
user_0011932,lost_cause
user_0011933,lost_cause
user_0011934,sure_thing
user_0011935,lost_cause
user_0011936,lost_cause
user_0011937,persuadable
user_0011938,lost_cause
user_0011939,persuadable
user_0011940,lost_cause
user_0011941,persuadable
user_0011942,sleeping_dog
user_0011943,persuadable
user_0011944,lost_cause
user_0011945,sure_thing
user_0011946,sleeping_dog
user_0011947,sure_thing
user_0011948,lost_cause
user_0011949,persuadable
user_0011950,lost_cause
user_0011951,lost_cause
user_0011952,lost_cause
user_0011953,persuadable
user_0011954,lost_cause
user_0011955,lost_cause
user_0011956,sleeping_dog
user_0011957,lost_cause
user_0011958,lost_cause
user_0011959,persuadable
user_0011960,persuadable
user_0011961,sleeping_dog
user_0011962,lost_cause
user_0011963,persuadable
user_0011964,persuadable
user_0011965,lost_cause
user_0011966,persuadable
user_0011967,lost_cause
user_0011968,sleeping_dog
user_0011969,persuadable
user_0011970,persuadable
user_0011971,lost_cause
user_0011972,persuadable
user_0011973,persuadable
user_0011974,persuadable
user_0011975,lost_cause
user_0011976,persuadable
user_0011977,lost_cause
user_0011978,sleeping_dog
user_0011979,lost_cause
user_0011980,lost_cause
user_0011981,persuadable
user_0011982,lost_cause
user_0011983,lost_cause
user_0011984,lost_cause
user_0011985,lost_cause
user_0011986,lost_cause
user_0011987,lost_cause
user_0011988,lost_cause
user_0011989,sure_thing
user_0011990,lost_cause
user_0011991,lost_cause
user_0011992,lost_cause
user_0011993,sure_thing
user_0011994,lost_cause
user_0011995,persuadable
user_0011996,persuadable
user_0011997,lost_cause
user_0011998,persuadable
user_0011999,lost_cause
user_0012000,persuadable
user_0012001,lost_cause
user_0012002,persuadable
user_0012003,lost_cause
user_0012004,lost_cause
user_0012005,sure_thing
user_0012006,lost_cause
user_0012007,lost_cause
user_0012008,sure_thing
user_0012009,lost_cause
user_0012010,lost_cause
user_0012011,persuadable
user_0012012,persuadable
user_0012013,lost_cause
user_0012014,persuadable
user_0012015,lost_cause
user_0012016,lost_cause
user_0012017,lost_cause
user_0012018,sure_thing
user_0012019,lost_cause
user_0012020,lost_cause
user_0012021,sure_thing
user_0012022,sure_thing
user_0012023,sure_thing
user_0012024,lost_cause
user_0012025,persuadable
user_0012026,lost_cause
user_0012027,persuadable
user_0012028,sleeping_dog
user_0012029,sure_thing
user_0012030,persuadable
user_0012031,persuadable
user_0012032,lost_cause
user_0012033,sleeping_dog
